Total batches: 225
Batch info (theta, phi, gamma, psi_deg, E1, E2):
Batch 124: theta=200.00, phi=75.00, gamma=0.153, psi_deg=111.8, E1=[0.0012940952255126037, -0.0004426066345068842, -0.0016518304477467604], E2=[0.00016872115462164403, 7.254586646055697e-05, 0.00027074485950990564]
Batch 125: theta=200.00, phi=100.00, gamma=0.120, psi_deg=153.9, E1=[-0.0008682408883346515, 0.0002969558730694234, -0.0016841204441673254], E2=[0.00018445333454543433, -2.4129605433694605e-05, 0.00013684579261066094]
Batch 126: theta=200.00, phi=125.00, gamma=0.376, psi_deg=136.6, E1=[-0.0028678821817552306, 0.0009808734748450554, -0.001400832497966177], E2=[0.0012242215585008193, 0.00015710630245094863, -0.00022437105269194595]
Batch 127: theta=200.00, phi=150.00, gamma=0.607, psi_deg=6.9, E1=[-0.004330127018922193, 0.0014809906636301191, -0.0008550503583141715], E2=[-0.002485145324335108, 0.0011646677695458323, -0.0006724212502637672]
Batch 128: theta=200.00, phi=175.00, gamma=0.609, psi_deg=118.6, E1=[-0.004980973490458728, 0.00170359326710805, -0.00014904509813104582], E2=[0.0023662060467802633, 0.0021565033324335552, -0.00018866959444381322]
Batch 129: theta=200.00, phi=200.00, gamma=0.265, psi_deg=143.5, E1=[-0.004698463103929542, 0.001606969024216348, 0.0005848888922025547], E2=[0.0012703704047320981, 0.00035283592508433066, 0.00012842177431047604]
Batch 130: theta=200.00, phi=225.00, gamma=0.651, psi_deg=100.0, E1=[-0.0035355339059327385, 0.0012092238132398764, 0.001209223813239876], E2=[0.001496974313242281, 0.0014660470123061629, 0.001466047012306162]
Batch 131: theta=200.00, phi=250.00, gamma=0.667, psi_deg=123.5, E1=[-0.0017101007166283428, 0.0005848888922025544, 0.001606969024216348], E2=[0.001579706120668457, 0.000109801611995633, 0.0003016774495777196]
Batch 132: theta=200.00, phi=275.00, gamma=0.316, psi_deg=141.8, E1=[0.00043577871373828945, -0.00014904509813104528, 0.00170359326710805], E2=[0.00022597121130697197, 4.4492243708122774e-05, -0.0005085486726510494]
Batch 133: theta=200.00, phi=300.00, gamma=0.871, psi_deg=131.0, E1=[0.0025000000000000005, -0.0008550503583141718, 0.0014809906636301187], E2=[-0.00030452093278754964, 0.0013100243752301654, -0.0022690287770523216]
Batch 134: theta=200.00, phi=325.00, gamma=0.723, psi_deg=85.0, E1=[0.004095760221444958, -0.0014008324979661768, 0.000980873474845056], E2=[0.0014888648771921723, 0.002329048998276838, -0.0016308176654532165]
Batch 135: theta=200.00, phi=350.00, gamma=0.871, psi_deg=119.7, E1=[0.00492403876506104, -0.0016841204441673254, 0.0002969558730694235], E2=[-0.0008276942711966064, 0.004397190647062246, -0.0007753433503959876]
Batch 136: theta=225.00, phi=0.00, gamma=0.400, psi_deg=93.3, E1=[0.005, -0.0035355339059327372, -0.0], E2=[0.0012980909713234822, 0.0020775250484046394, 0.0]
Batch 137: theta=225.00, phi=25.00, gamma=0.455, psi_deg=5.6, E1=[0.00453153893518325, -0.0032042819102789423, -0.0014941811936505993], E2=[0.0022097843795024336, -0.0012696394314492343, -0.0005920425899803365]
Batch 138: theta=225.00, phi=50.00, gamma=0.619, psi_deg=153.0, E1=[0.003213938048432697, -0.0022725973883602184, -0.002708376102098509], E2=[-0.0007814898352277124, 0.0018340313275485626, 0.0021857134235363273]
Batch 139: theta=225.00, phi=75.00, gamma=0.956, psi_deg=122.9, E1=[0.0012940952255126037, -0.0009150635094610965, -0.0034150635094610964], E2=[0.0021648530646149657, 0.0007446336616132689, 0.0027790106581667704]
Batch 140: theta=225.00, phi=100.00, gamma=0.169, psi_deg=73.8, E1=[-0.0008682408883346515, 0.000613939019844864, -0.0034818212016000942], E2=[0.0005314879815366936, 5.324907357679109e-05, -0.00030199050288754115]
Batch 141: theta=225.00, phi=125.00, gamma=0.138, psi_deg=31.4, E1=[-0.0028678821817552306, 0.002027898938363194, -0.0028961398266978454], E2=[-8.393326258060952e-05, 0.00035635091927739646, -0.0005089218550667339]
Batch 142: theta=225.00, phi=150.00, gamma=0.609, psi_deg=31.1, E1=[-0.004330127018922193, 0.0030618621784789723, -0.0017677669529663684], E2=[-0.001144446360836454, 0.0027760152638859593, -0.0016027331598790682]
Batch 143: theta=225.00, phi=175.00, gamma=0.610, psi_deg=92.5, E1=[-0.004980973490458728, 0.003522080132013793, -0.0003081420835810968], E2=[0.002288032088622242, 0.0029291672367220355, -0.0002562689267847348]
Batch 144: theta=225.00, phi=200.00, gamma=0.882, psi_deg=129.7, E1=[-0.004698463103929542, 0.0033223151219433735, 0.001209223813239876], E2=[0.005045455547453347, 0.0011274528486377303, 0.0004103592774427716]
Batch 145: theta=225.00, phi=225.00, gamma=0.913, psi_deg=50.0, E1=[-0.0035355339059327385, 0.0025000000000000005, 0.0024999999999999996], E2=[0.0003956409170769996, 0.003216620517498313, 0.003216620517498312]
Batch 146: theta=225.00, phi=250.00, gamma=0.331, psi_deg=125.9, E1=[-0.0017101007166283428, 0.0012092238132398756, 0.0033223151219433735], E2=[0.0012796830373503806, -7.823036147773475e-05, -0.00021493615167584912]
Batch 147: theta=225.00, phi=275.00, gamma=0.911, psi_deg=177.1, E1=[0.00043577871373828945, -0.00030814208358109573, 0.003522080132013793], E2=[-0.00023163849657381334, 0.00028224857887381127, -0.0032261160189077345]
Batch 148: theta=225.00, phi=300.00, gamma=0.677, psi_deg=59.4, E1=[0.0025000000000000005, -0.001767766952966369, 0.0030618621784789723], E2=[0.002921011464445822, 0.00011919573682467572, -0.00020645307222594685]
Batch 149: theta=225.00, phi=325.00, gamma=0.646, psi_deg=148.0, E1=[0.004095760221444958, -0.002896139826697845, 0.0020278989383631955], E2=[-0.0010328631374756875, 0.00273534428842093, -0.0019153086903512116]
Batch 150: theta=225.00, phi=350.00, gamma=0.665, psi_deg=21.2, E1=[0.00492403876506104, -0.0034818212016000942, 0.0006139390198448643], E2=[0.0039045564657158313, -0.0009910647170598428, 0.00017475144924585127]
Batch 151: theta=250.00, phi=0.00, gamma=0.357, psi_deg=177.6, E1=[0.005, -0.004698463103929542, -0.0], E2=[-0.001715028590781893, 0.0017516157320381798, 0.0]
Batch 152: theta=250.00, phi=25.00, gamma=0.489, psi_deg=103.4, E1=[0.00453153893518325, -0.004258253698195733, -0.001985656309835514], E2=[0.0017219011677974032, 0.0024332803236088974, 0.001134657249336702]
Batch 153: theta=250.00, phi=50.00, gamma=0.575, psi_deg=35.6, E1=[0.003213938048432697, -0.003020113867775269, -0.0035992315519647712], E2=[0.003072277099758252, -0.0007206797826658332, -0.000858872720102021]
Batch 154: theta=250.00, phi=75.00, gamma=0.249, psi_deg=90.2, E1=[0.0012940952255126037, -0.0012160517340084698, -0.0045383668559518435], E2=[0.0011695548956230032, 8.438757227685422e-05, 0.0003149387072646108]
Batch 155: theta=250.00, phi=100.00, gamma=0.991, psi_deg=70.9, E1=[-0.0008682408883346515, 0.000815879555832674, -0.004627082891991617], E2=[0.004119820974547803, 0.00040559782401701765, -0.0023002595654242164]
Batch 156: theta=250.00, phi=125.00, gamma=0.743, psi_deg=31.7, E1=[-0.0028678821817552306, 0.002694927723478782, -0.0038487556566002856], E2=[1.8792722752739448e-05, 0.0023446181892741976, -0.0033484617935832504]
Batch 157: theta=250.00, phi=150.00, gamma=0.164, psi_deg=28.4, E1=[-0.004330127018922193, 0.004068988406746869, -0.002349231551964771], E2=[-0.00025808760007845253, 0.0008773995600098991, -0.0005065668721585743]
Batch 158: theta=250.00, phi=175.00, gamma=0.245, psi_deg=51.1, E1=[-0.004980973490458728, 0.004680584033314296, -0.0004094980415954468], E2=[0.00012841373904817283, 0.0016690555265215384, -0.00014602343736592685]
Batch 159: theta=250.00, phi=200.00, gamma=0.583, psi_deg=139.2, E1=[-0.004698463103929542, 0.004415111107797446, 0.001606969024216348], E2=[0.0038637351109852744, -0.0002655386195862628, -9.664815357753613e-05]
Batch 160: theta=250.00, phi=225.00, gamma=0.892, psi_deg=114.7, E1=[-0.0035355339059327385, 0.0033223151219433744, 0.0033223151219433735], E2=[0.005127778460038627, 0.0007859675375428532, 0.0007859675375428532]
Batch 161: theta=250.00, phi=250.00, gamma=0.867, psi_deg=107.6, E1=[-0.0017101007166283428, 0.0016069690242163477, 0.004415111107797446], E2=[0.004333006696222585, 6.128491199683705e-05, 0.0001683789118645735]
Batch 162: theta=250.00, phi=275.00, gamma=0.724, psi_deg=96.7, E1=[0.00043577871373828945, -0.00040949804159544535, 0.004680584033314296], E2=[0.003343879924469185, 6.189811138361865e-05, -0.0007074986505569108]
Batch 163: theta=250.00, phi=300.00, gamma=0.900, psi_deg=9.4, E1=[0.0025000000000000005, -0.002349231551964772, 0.004068988406746869], E2=[0.00291195176003962, -0.0019026229353683276, 0.0032954395917037783]
Batch 164: theta=250.00, phi=325.00, gamma=0.805, psi_deg=26.1, E1=[0.004095760221444958, -0.003848755656600285, 0.002694927723478783], E2=[0.0046251253446108, -0.0015917890874329226, 0.0011145827182604882]
Batch 165: theta=250.00, phi=350.00, gamma=0.153, psi_deg=10.6, E1=[0.00492403876506104, -0.004627082891991617, 0.0008158795558326744], E2=[0.0008719684930563467, -0.0005584715822476205, 9.847360790920212e-05]
Batch 166: theta=275.00, phi=0.00, gamma=0.147, psi_deg=92.9, E1=[0.005, -0.004980973490458728, -0.0], E2=[0.0006933153652806792, 0.0007696458362476458, 0.0]
Batch 167: theta=275.00, phi=25.00, gamma=0.464, psi_deg=179.9, E1=[0.00453153893518325, -0.004514295061425868, -0.002105050358314172], E2=[-0.0021023362061240677, 0.0020989734586090106, 0.0009787673980134657]
Batch 168: theta=275.00, phi=50.00, gamma=0.198, psi_deg=58.9, E1=[0.003213938048432697, -0.0032017080438439846, -0.0038156470636888486], E2=[0.0011714610047851531, 2.3151213500544832e-05, 2.7590541862189834e-05]
Batch 169: theta=275.00, phi=75.00, gamma=0.998, psi_deg=72.2, E1=[0.0012940952255126037, -0.0012891708024814978, -0.0048112509344952915], E2=[0.005128098005113226, -7.503005331042654e-05, -0.00028001597104911313]
Batch 170: theta=275.00, phi=100.00, gamma=0.895, psi_deg=102.4, E1=[-0.0008682408883346515, 0.0008649369696254472, -0.004905301310952035], E2=[0.004520696632667878, -3.5056518260267503e-05, 0.0001988153946685514]
Batch 171: theta=275.00, phi=125.00, gamma=0.958, psi_deg=159.4, E1=[-0.0028678821817552306, 0.0028569690242163485, -0.004080174617258541], E2=[0.004252148216509672, -0.0020060552998828083, 0.002864943877942087]
Batch 172: theta=275.00, phi=150.00, gamma=0.801, psi_deg=5.7, E1=[-0.004330127018922193, 0.004313649578314105, -0.0024904867452293636], E2=[-0.0030544644008656395, 0.003739321737397688, -0.0021588984116731732]
Batch 173: theta=275.00, phi=175.00, gamma=0.966, psi_deg=93.5, E1=[-0.004980973490458728, 0.00496201938253052, -0.000434120444167326], E2=[0.005100975509499535, 0.004490355752251833, -0.000392855223520458]
Batch 174: theta=275.00, phi=200.00, gamma=0.287, psi_deg=157.5, E1=[-0.004698463103929542, 0.004680584033314296, 0.00170359326710805], E2=[0.0017927016814694603, -0.0007567096353652092, -0.00027541978325536763]
Batch 175: theta=275.00, phi=225.00, gamma=0.302, psi_deg=25.0, E1=[-0.0035355339059327385, 0.003522080132013794, 0.003522080132013793], E2=[-0.000332985511547267, 0.0012817978515436514, 0.001281797851543651]
Batch 176: theta=275.00, phi=250.00, gamma=0.753, psi_deg=175.3, E1=[-0.0017101007166283428, 0.0017035932671080494, 0.004680584033314296], E2=[0.0015912394917271377, -0.0012417641620646681, -0.003411718995560668]
Batch 177: theta=275.00, phi=275.00, gamma=0.582, psi_deg=80.1, E1=[0.00043577871373828945, -0.00043412044416732447, 0.00496201938253052], E2=[0.0028988761623298526, -2.182158651024349e-05, 0.00024942187514131537]
Batch 178: theta=275.00, phi=300.00, gamma=0.120, psi_deg=109.1, E1=[0.0025000000000000005, -0.0024904867452293644, 0.004313649578314104], E2=[0.000466442436234, 0.00023924473139646314, -0.000414384030221843]
Batch 179: theta=275.00, phi=325.00, gamma=0.968, psi_deg=174.2, E1=[0.004095760221444958, -0.004080174617258541, 0.0028569690242163503], E2=[-0.0034552363347086883, 0.004260640190626047, -0.0029833323790756155]
Batch 180: theta=275.00, phi=350.00, gamma=0.937, psi_deg=33.2, E1=[0.00492403876506104, -0.004905301310952035, 0.0008649369696254475], E2=[0.00641745092838243, -0.0013533774433162696, 0.0002386369583388995]
Batch 181: theta=300.00, phi=0.00, gamma=0.661, psi_deg=74.3, E1=[0.005, -0.004330127018922193, -0.0], E2=[0.0036465215724243724, 0.0024080818102600616, 0.0]
Batch 182: theta=300.00, phi=25.00, gamma=0.427, psi_deg=6.6, E1=[0.00453153893518325, -0.003924427836106979, -0.001829990753853334], E2=[0.00213311089044828, -0.0014626106134173432, -0.0006820265299352873]
Batch 183: theta=300.00, phi=50.00, gamma=0.881, psi_deg=121.1, E1=[0.003213938048432697, -0.002783351996132097, -0.003317069740844692], E2=[0.0018039569903720589, 0.002826302989609622, 0.0033682567416270237]
Batch 184: theta=300.00, phi=75.00, gamma=0.179, psi_deg=159.7, E1=[0.0012940952255126037, -0.0011207193402100668, -0.004182581518689039], E2=[5.222132565679051e-05, 0.00020861632614393432, 0.0007785667284575225]
Batch 185: theta=300.00, phi=100.00, gamma=0.804, psi_deg=57.1, E1=[-0.0008682408883346515, 0.0007519186659021762, -0.004264342659762216], E2=[0.0025452294940619077, 0.0004301515762915311, -0.002439510814302061]
Batch 186: theta=300.00, phi=125.00, gamma=0.836, psi_deg=91.4, E1=[-0.0028678821817552306, 0.0024836588244607706, -0.003547032399581112], E2=[0.003677988083940144, 0.0013262782827201712, -0.0018941216858521666]
Batch 187: theta=300.00, phi=150.00, gamma=0.119, psi_deg=78.0, E1=[-0.004330127018922193, 0.00375, -0.002165063509461096], E2=[0.00039749974437565584, 0.0005294042794965326, -0.00030565170327746295]
Batch 188: theta=300.00, phi=175.00, gamma=0.502, psi_deg=43.0, E1=[-0.004980973490458728, 0.004313649578314104, -0.0003773954365258667], E2=[-0.00034672963323209615, 0.003280368430510684, -0.0002869950498580127]
Batch 189: theta=300.00, phi=200.00, gamma=0.847, psi_deg=134.1, E1=[-0.004698463103929542, 0.004068988406746869, 0.0014809906636301187], E2=[0.005404448937505284, 0.0002909250283376204, 0.00010588805071794508]
Batch 190: theta=300.00, phi=225.00, gamma=0.628, psi_deg=88.7, E1=[-0.0035355339059327385, 0.003061862178478973, 0.0030618621784789723], E2=[0.0026681745048412657, 0.0016122525255212212, 0.0016122525255212207]
Batch 191: theta=300.00, phi=250.00, gamma=0.539, psi_deg=48.0, E1=[-0.0017101007166283428, 0.0014809906636301185, 0.004068988406746869], E2=[0.0011174217202454364, 0.0007677861797820243, 0.0021094751919204396]
Batch 192: theta=300.00, phi=275.00, gamma=0.645, psi_deg=135.6, E1=[0.00043577871373828945, -0.0003773954365258654, 0.004313649578314104], E2=[0.0017505098937898136, 0.00019101271613763995, -0.0021832853359457375]
Batch 193: theta=300.00, phi=300.00, gamma=0.344, psi_deg=94.0, E1=[0.0025000000000000005, -0.002165063509461097, 0.0037499999999999994], E2=[0.001423734354218421, 0.00048042428093639813, -0.0008321192637715853]
Batch 194: theta=300.00, phi=325.00, gamma=0.188, psi_deg=128.5, E1=[0.004095760221444958, -0.0035470323995811116, 0.002483658824460772], E2=[0.00015905216371748436, 0.0009110416812965861, -0.0006379182528671182]
Batch 195: theta=300.00, phi=350.00, gamma=0.896, psi_deg=102.1, E1=[0.00492403876506104, -0.004264342659762216, 0.0007519186659021767], E2=[0.002870310734252682, 0.005045765204165756, -0.0008897045438143794]
Batch 196: theta=325.00, phi=0.00, gamma=0.995, psi_deg=32.2, E1=[0.005, -0.0028678821817552324, -0.0], E2=[0.005730698851209399, 0.00023373438767387524, 0.0]
Batch 197: theta=325.00, phi=25.00, gamma=0.111, psi_deg=82.3, E1=[0.00453153893518325, -0.0025991839536284246, -0.001212019382530521], E2=[0.00038311124641863154, 0.0004127886613071271, 0.00019248651396706334]
Batch 198: theta=325.00, phi=50.00, gamma=0.939, psi_deg=152.3, E1=[0.003213938048432697, -0.0018434391324730634, -0.0021969252088535267], E2=[-0.0014185582846236134, 0.0024334862283239026, 0.0029001159551335443]
Batch 199: theta=325.00, phi=75.00, gamma=0.526, psi_deg=162.5, E1=[0.0012940952255126037, -0.0007422625277484231, -0.002770161466111619], E2=[-0.00019442175467242263, 0.00042536991990390054, 0.0015875021530928613]
Batch 200: theta=325.00, phi=100.00, gamma=0.303, psi_deg=54.7, E1=[-0.0008682408883346515, 0.0004980025146252564, -0.0028243126073181192], E2=[0.0005585018328844118, 0.00012456119481211178, -0.0007064216395677894]
Batch 201: theta=325.00, phi=125.00, gamma=0.743, psi_deg=130.3, E1=[-0.0028678821817552306, 0.0016449496416858294, -0.0023492315519647723], E2=[0.0030054802024034326, 0.0001406235777221501, -0.00020083128222483354]
Batch 202: theta=325.00, phi=150.00, gamma=0.117, psi_deg=51.4, E1=[-0.004330127018922193, 0.0024836588244607724, -0.001433941090877616], E2=[-5.3262865111783886e-05, 0.0005233649405022864, -0.0003021648892834074]
Batch 203: theta=325.00, phi=175.00, gamma=0.622, psi_deg=167.5, E1=[-0.004980973490458728, 0.0028569690242163503, -0.0002499524016636518], E2=[0.0034124377937267327, -0.0010701167575970887, 9.362308493886448e-05]
Batch 204: theta=325.00, phi=200.00, gamma=0.405, psi_deg=21.6, E1=[-0.004698463103929542, 0.002694927723478783, 0.000980873474845056], E2=[-0.0013415339261407667, 0.0016737822844585498, 0.0006092069301849977]
Batch 205: theta=325.00, phi=225.00, gamma=0.565, psi_deg=125.9, E1=[-0.0035355339059327385, 0.0020278989383631964, 0.0020278989383631955], E2=[0.0024818202082582497, 0.00047335257643018073, 0.00047335257643018046]
Batch 206: theta=325.00, phi=250.00, gamma=0.369, psi_deg=155.1, E1=[-0.0017101007166283428, 0.0009808734748450556, 0.002694927723478783], E2=[0.001017438021577893, -0.00023722187010078274, -0.0006517617315026986]
Batch 207: theta=325.00, phi=275.00, gamma=0.915, psi_deg=138.3, E1=[0.00043577871373828945, -0.00024995240166365086, 0.0028569690242163503], E2=[0.001446537371704721, 0.00019402626159192713, -0.0022177303181049883]
Batch 208: theta=325.00, phi=300.00, gamma=0.335, psi_deg=168.9, E1=[0.0025000000000000005, -0.0014339410908776166, 0.002483658824460772], E2=[-0.000637499313564911, 0.000552058744321314, -0.0009561937939271919]
Batch 209: theta=325.00, phi=325.00, gamma=0.945, psi_deg=134.1, E1=[0.004095760221444958, -0.002349231551964772, 0.0016449496416858307], E2=[-0.0007477742534670406, 0.003820795978739778, -0.0026753501462749418]
Batch 210: theta=325.00, phi=350.00, gamma=0.920, psi_deg=42.7, E1=[0.00492403876506104, -0.0028243126073181192, 0.0004980025146252566], E2=[0.005116647667306185, 0.0011155195698189723, -0.00019669619766738517]
Batch 211: theta=350.00, phi=0.00, gamma=0.545, psi_deg=145.8, E1=[0.005, -0.000868240888334652, -0.0], E2=[-0.0019888023411627487, 0.0019254653863885632, 0.0]
Batch 212: theta=350.00, phi=25.00, gamma=0.959, psi_deg=114.7, E1=[0.00453153893518325, -0.0007868934781213136, -0.00036693445500019135], E2=[-0.0010631248349840935, 0.0038932250605395718, 0.00181544066065056]
Batch 213: theta=350.00, phi=50.00, gamma=0.920, psi_deg=124.6, E1=[0.003213938048432697, -0.0005580944852447484, -0.0006651111077974451], E2=[-0.0010204709099980217, 0.0018557198311543181, 0.0022115607756264797]
Batch 214: theta=350.00, phi=75.00, gamma=0.139, psi_deg=150.0, E1=[0.0012940952255126037, -0.00022471727763773895, -0.0008386562974826035], E2=[-9.535052098405981e-05, 5.018215218643915e-05, 0.0001872823415929446]
Batch 215: theta=350.00, phi=100.00, gamma=0.433, psi_deg=168.6, E1=[-0.0008682408883346515, 0.00015076844803522902, -0.000855050358314172], E2=[0.0004428941694538953, -5.105921296499423e-05, 0.00028957118621236066]
Batch 216: theta=350.00, phi=125.00, gamma=0.535, psi_deg=22.6, E1=[-0.0028678821817552306, 0.0004980025146252562, -0.0007112212986146204], E2=[-0.001238120335899866, 0.0005833953922099843, -0.0008331749665272231]
Batch 217: theta=350.00, phi=150.00, gamma=0.968, psi_deg=3.1, E1=[-0.004330127018922193, 0.0007519186659021768, -0.0004341204441673259], E2=[-0.004140672736899975, 0.0009208943484278762, -0.0005316785999600392]
Batch 218: theta=350.00, phi=175.00, gamma=0.709, psi_deg=25.3, E1=[-0.004980973490458728, 0.0008649369696254475, -7.567217950669315e-05], E2=[-0.0029300958146546486, 0.002056585130869659, -0.00017992788452707404]
Batch 219: theta=350.00, phi=200.00, gamma=0.240, psi_deg=116.9, E1=[-0.004698463103929542, 0.0008158795558326744, 0.0002969558730694235], E2=[0.0006957008792473039, 0.0008553686402587629, 0.0003113287243789449]
Batch 220: theta=350.00, phi=225.00, gamma=0.983, psi_deg=125.1, E1=[-0.0035355339059327385, 0.0006139390198448646, 0.0006139390198448643], E2=[0.002696581768514832, 0.0016655672370077495, 0.0016655672370077487]
Batch 221: theta=350.00, phi=250.00, gamma=0.786, psi_deg=76.5, E1=[-0.0017101007166283428, 0.0002969558730694234, 0.0008158795558326744], E2=[0.00035066228299096406, 0.0005012870409477504, 0.0013772748256691697]
Batch 222: theta=350.00, phi=275.00, gamma=0.225, psi_deg=38.9, E1=[0.00043577871373828945, -7.567217950669288e-05, 0.0008649369696254475], E2=[0.00019900711462297082, -7.88025605528339e-06, 9.007173887104123e-05]
Batch 223: theta=350.00, phi=300.00, gamma=0.788, psi_deg=9.8, E1=[0.0025000000000000005, -0.00043412044416732604, 0.0007519186659021767], E2=[0.002058479323782823, -0.00016896635734217836, 0.0002926583156864915]
Batch 224: theta=350.00, phi=325.00, gamma=0.541, psi_deg=32.5, E1=[0.004095760221444958, -0.0007112212986146202, 0.0004980025146252566], E2=[0.0021212692891915685, 0.0006515987616811958, -0.00045625436481728593]
Batch 225: theta=350.00, phi=350.00, gamma=0.668, psi_deg=99.2, E1=[0.00492403876506104, -0.000855050358314172, 0.0001507684480352291], E2=[4.524869750256927e-05, 0.0032881305012653424, -0.0005797861234635294]
