epoch,loss,energy_loss,stress_global_loss,stress_component_loss,tangent0_loss,training_energy_relative_l2,training_stress_relative_l2,tangent0_relative_error,learning_rate
1,2.0429386985273132,0.10106999841178757,0.3418868256319891,1.186506204078687,0.5451187913092208,0.19990875730004096,0.4818558405130938,0.5030946224985948,0.002
2,0.7330038121970708,0.04323008260608257,0.17548865609992742,0.7312846053976989,0.1764718674677299,nan,nan,nan,0.002
3,0.3768420224176573,0.04699843097342348,0.10727972774854193,0.17176988196217646,0.07967110484546337,nan,nan,nan,0.002
4,0.2504042139200231,0.042251165747787055,0.07951465434098208,0.07061329514861886,0.04780876728099317,nan,nan,nan,0.002
5,0.2241974865513574,0.03982430535239962,0.07041925943562058,0.05994996973571305,0.04263080954555904,nan,nan,nan,0.002
6,0.20844454648340116,0.03824094615075054,0.06541691902556919,0.056463793745422416,0.039390337486614704,nan,nan,nan,0.002
7,0.18700817458611635,0.03561842060570233,0.05964402065700017,0.052162723369030065,0.03473739351180322,nan,nan,nan,0.002
8,0.15636928435702818,0.03195569905930852,0.0522054518990511,0.04599469800420016,0.027797542689808854,nan,nan,nan,0.002
9,0.1154933478117565,0.02597938596983175,0.041497751457600575,0.03742024334908692,0.019036331824588436,nan,nan,nan,0.002
10,0.06955560611798015,0.017157462387421697,0.027519435225038354,0.02802823309856424,0.010294606780372565,0.11193389957220404,0.1441785580254634,0.08048137495871606,0.002
11,0.03747592944127095,0.010345821603689928,0.01808194817311944,0.023315546888839744,0.004223065741917689,nan,nan,nan,0.002
12,0.027446070159826173,0.007205250731543717,0.013991043226235565,0.022391704809169435,0.0029238713193623952,nan,nan,nan,0.002
13,0.021992501760313414,0.005358778226014875,0.01201447233322539,0.022767333756271893,0.0021649411933927854,nan,nan,nan,0.002
14,0.01859584634676847,0.004042454152728962,0.010801989388915767,0.023211065894830935,0.0017220872528596262,nan,nan,nan,0.002
15,0.016398040239420503,0.0030748002379580716,0.01002462521376217,0.023632349464625852,0.0014582649569951968,nan,nan,nan,0.002
16,0.014969874661114338,0.002388821189055282,0.009533689405924873,0.023893423336823733,0.0012944838274345097,nan,nan,nan,0.002
17,0.014025359294297768,0.0018975563583774,0.009240960785638066,0.02415392965829195,0.0011836622919047964,nan,nan,nan,0.002
18,0.013379322507110082,0.001556382740278289,0.009037524338483103,0.024114990458993037,0.0011100497958153631,nan,nan,nan,0.002
19,0.012921037551122132,0.0013131832166252907,0.008887028150402142,0.023980595611282036,0.0010601467699711852,nan,nan,nan,0.002
20,0.0125804451897678,0.0011446875332646197,0.008799622792907314,0.02381509468127028,0.0010122585000794954,0.03269831993242043,0.09352114186089759,0.031542867619894215,0.002
21,0.012308155464597403,0.001007388539744514,0.0086817556624029,0.02349876911084088,0.00099053241712019,nan,nan,nan,0.002
22,0.012085811315952578,0.0009106311402957659,0.008594519205449212,0.023195894125013838,0.0009664606231037059,nan,nan,nan,0.002
23,0.011901142891476367,0.0008404906302904219,0.008497336051678421,0.02284130498457171,0.0009524959767030571,nan,nan,nan,0.002
24,0.011737799775262117,0.000786132698754896,0.008435009102338721,0.0224621001137983,0.0009306014729109039,nan,nan,nan,0.002
25,0.011597997643897094,0.0007404936005686673,0.008352578724973045,0.022131112741937912,0.0009213660261848043,nan,nan,nan,0.002
26,0.011468852178236245,0.0007098932645847613,0.008289203805984257,0.02176957028111115,0.0009060725834239649,nan,nan,nan,0.002
27,0.011353855185880233,0.0006748876533491203,0.008199644833128803,0.02149189665831999,0.0009051777926915001,nan,nan,nan,0.002
28,0.011246242930764198,0.0006561145202320806,0.00816527322080675,0.021201113691090342,0.0008848317572688644,nan,nan,nan,0.002
29,0.011150132603316076,0.0006354507965915332,0.008093938882756389,0.02091532083458687,0.0008810502342583972,nan,nan,nan,0.002
30,0.011063457973753884,0.0006199362148286638,0.008039748353305303,0.02065801351612991,0.000873583693603317,0.02450233109008632,0.08982416987871401,0.029186136095261474,0.002
31,0.01096964871170221,0.0006036240535689338,0.007977358824181116,0.02043039749573172,0.0008666447509004297,nan,nan,nan,0.002
32,0.010889500562774938,0.000595497924668334,0.007950395728366373,0.020231096619330518,0.0008506770611247162,nan,nan,nan,0.002
33,0.010810300424254172,0.0005821478080586613,0.007887286211020274,0.020036596603791455,0.0008482060459985901,nan,nan,nan,0.002
34,0.010733441087421948,0.0005711951020332954,0.007826968859347734,0.019840327965041198,0.0008450651372508576,nan,nan,nan,0.002
35,0.010659461110914654,0.0005637181997968978,0.007786455696207382,0.019681267249950694,0.0008355295282797612,nan,nan,nan,0.002
36,0.010589134619612818,0.0005580635621360879,0.0077537855272145784,0.019532771519578166,0.0008242025923365944,nan,nan,nan,0.002
37,0.01052219716233742,0.0005491528928747258,0.00769989241666193,0.01938489227436988,0.0008217851217689731,nan,nan,nan,0.002
38,0.010453164838354002,0.0005440697035753216,0.007661071907174598,0.019234674754585603,0.0008128158746184812,nan,nan,nan,0.002
39,0.010385731264254058,0.0005369836284270392,0.007609191997708264,0.01908634130651239,0.0008091666360227393,nan,nan,nan,0.002
40,0.010322586900831366,0.0005339260427657196,0.007582359953327059,0.018989204472103942,0.0007977250065688632,0.02305988886666706,0.08688626047908839,0.028239093875847054,0.002
41,0.010259487188300552,0.0005285300926484497,0.007535858121471282,0.018869100574529306,0.0007933615022025918,nan,nan,nan,0.002
42,0.010194705265270778,0.0005220982381283398,0.007481086628626825,0.01871687975136729,0.0007914182606201774,nan,nan,nan,0.002
43,0.010132298028392491,0.0005185591755872854,0.007445582363703658,0.01865180566413867,0.0007832174001856986,nan,nan,nan,0.002
44,0.010069541582952686,0.0005149967752354311,0.007406895256478633,0.01854915519202371,0.000775966140857007,nan,nan,nan,0.002
45,0.010013330796654821,0.0005117593596387674,0.007365029466112876,0.018423244908867233,0.0007718859155922494,nan,nan,nan,0.002
46,0.009951946863362097,0.0005085279888688518,0.007321937798737978,0.018338663500966006,0.0007664886239531222,nan,nan,nan,0.002
47,0.009890882623140754,0.0005034056493268751,0.0072817122744730225,0.018235646888718888,0.0007606522255350879,nan,nan,nan,0.002
48,0.009832023644494457,0.0005018886582735581,0.007243870322423364,0.018131693808091945,0.0007539752313977586,nan,nan,nan,0.002
49,0.0097720414707224,0.0004939784054763833,0.007185140603817978,0.01806965874549333,0.0007552716344482582,nan,nan,nan,0.002
50,0.009714254807108667,0.0004948919622201183,0.007171194509046407,0.01802743482838987,0.0007404601742063936,0.021960735335366865,0.0844610186380503,0.027304780555320488,0.002
51,0.009661444020483493,0.0004891961511348337,0.0071078896185179765,0.01793296815049447,0.0007451923012426256,nan,nan,nan,0.002
52,0.009599460634133425,0.0004901553714035606,0.007092761702348782,0.01786000368273172,0.0007293659801241101,nan,nan,nan,0.002
53,0.009541933461960143,0.0004838472839249943,0.007035075663997682,0.01774193884097249,0.0007307856878037382,nan,nan,nan,0.002
54,0.009484854285308224,0.00048119569491558603,0.007001175589537049,0.017687877139705883,0.0007236338313586811,nan,nan,nan,0.002
55,0.009429193095016776,0.000476993701543861,0.006959995784335861,0.017620298400974913,0.000719717134892469,nan,nan,nan,0.002
56,0.009370824891873918,0.0004763052187521585,0.006910920691396581,0.017514325031200918,0.0007167686027628116,nan,nan,nan,0.002
57,0.009314235386727855,0.0004719241812590832,0.006875366629828116,0.017448221835581097,0.0007107060130271121,nan,nan,nan,0.002
58,0.009261663798238578,0.000471650515885364,0.006844898366669651,0.01740788789380457,0.0007033975320811475,nan,nan,nan,0.002
59,0.009209495685271818,0.0004662380069823055,0.006795883555203327,0.017340235514625518,0.0007035191418433296,nan,nan,nan,0.002
60,0.009152158500691123,0.0004642827351881134,0.006764568820561666,0.017276211435404445,0.0006952686340857278,0.021384017114898027,0.08206756490838629,0.026389193847810563,0.002
61,0.009096791356892833,0.0004605828459792911,0.006714546775421707,0.01721381799982936,0.0006942885771948626,nan,nan,nan,0.002
62,0.009041151015384306,0.0004566692769133029,0.006671480072248343,0.01713934894734746,0.0006909453043807712,nan,nan,nan,0.002
63,0.00899244410109891,0.0004574145124253089,0.006650164022991604,0.01707986838802784,0.0006816535483436185,nan,nan,nan,0.002
64,0.008945867549539778,0.0004546754080269985,0.006603207642074072,0.017027304188522774,0.0006823736307493856,nan,nan,nan,0.002
65,0.008896250477805536,0.0004508512886430665,0.00656485976082169,0.016984403014346675,0.0006794457931219508,nan,nan,nan,0.002
66,0.008831966853112118,0.0004464293315558392,0.00652059121532761,0.0169299572240925,0.0006737321907577378,nan,nan,nan,0.002
67,0.008776947045453589,0.0004456474614906561,0.0064882834350257585,0.016854823355366373,0.0006663309201529687,nan,nan,nan,0.002
68,0.00872602562177086,0.00044130914821901223,0.006441944535139183,0.016780831890350414,0.0006657433800964399,nan,nan,nan,0.002
69,0.00867779815928679,0.00044104466145376565,0.006420554054620847,0.0167575537318104,0.0006568550249069986,nan,nan,nan,0.002
70,0.00862214838996579,0.00043656739241898805,0.006369757071420349,0.016668024064425507,0.0006562075044910325,0.020528369523954332,0.0793410351711822,0.026000784080338468,0.002
71,0.008576887943270845,0.00043484924812634885,0.006341606172598226,0.01663635450552842,0.0006508765864634969,nan,nan,nan,0.002
72,0.008527782609515014,0.00043188372779577415,0.006295009146396609,0.016568074770772205,0.0006506830133503834,nan,nan,nan,0.002
73,0.008471751966793901,0.0004285812808110208,0.006256888895744157,0.016541372600973853,0.0006454284128408599,nan,nan,nan,0.002
74,0.00842980647535055,0.0004278695746079118,0.0062300030203901735,0.016485679878612595,0.0006405627438217455,nan,nan,nan,0.002
75,0.008374150400081206,0.00042386565240765003,0.006182864149641522,0.016405765421179035,0.0006385911921249045,nan,nan,nan,0.002
76,0.008323429973803479,0.0004237922473053778,0.00615374854136772,0.016369719020733746,0.0006314054905624209,nan,nan,nan,0.002
77,0.008276077155486429,0.00041903792651015254,0.00611208131932151,0.016326183150065034,0.0006305403946444397,nan,nan,nan,0.002
78,0.008225258452387012,0.00041430477085501854,0.006072136742629482,0.016282721737303434,0.0006279412029005901,nan,nan,nan,0.002
79,0.008179667524642963,0.00041593202004417415,0.006049511248055639,0.01623771458405992,0.0006199334878528698,nan,nan,nan,0.002
80,0.008130874063779983,0.00041209575983941515,0.006005945481482949,0.01618649046890073,0.0006190221128004698,0.020167213570754013,0.07782606135050314,0.024442925690396636,0.002
81,0.008087736175018047,0.0004112675255314134,0.0059783404492563755,0.01611873573297282,0.0006140239447220842,nan,nan,nan,0.002
82,0.008046582774354057,0.00040782015041992726,0.005927898761058238,0.016057036890826434,0.0006178669718409545,nan,nan,nan,0.002
83,0.007995452766432274,0.0004064161555543177,0.005908882560447527,0.0160421248441336,0.0006074665682914798,nan,nan,nan,0.002
84,0.007943867629166627,0.000401649306731162,0.005869018648318716,0.015983705829523503,0.000604592310490886,nan,nan,nan,0.002
85,0.007897144810007499,0.0004006774312270093,0.005833857058414204,0.01592809919897753,0.0006009491404319134,nan,nan,nan,0.002
86,0.007867477553522679,0.00039937491763438913,0.005800174162675958,0.01589115199337099,0.0006025698981281227,nan,nan,nan,0.002
87,0.007806784277084821,0.00039402843859829157,0.005755448313451211,0.015869833534883495,0.0005984058261815724,nan,nan,nan,0.002
88,0.007769478547496856,0.0003955661102605546,0.005737549846054362,0.015818570109181296,0.0005916035765910454,nan,nan,nan,0.002
89,0.007724982602137844,0.00039211022999873787,0.005706725685140884,0.01578581351058807,0.0005877950891659268,nan,nan,nan,0.002
