epoch,loss,training_stress_relative_l2,learning_rate
650,1.6759016506074221e-06,nan,0.0004
651,3.193457233565924e-06,nan,0.0004
652,6.339129392337647e-06,nan,0.0004
653,1.8265082846685093e-06,nan,0.0004
654,2.1274921959115156e-06,nan,0.0004
655,5.559426485719827e-06,nan,0.0004
656,1.659209930140706e-06,nan,0.0004
657,6.995632340341992e-06,nan,0.0004
658,2.5074618650722656e-06,nan,0.0004
659,2.2711821480293615e-06,nan,0.0004
660,2.8778127519520544e-06,0.00190649030264467,0.0004
661,4.978834614053927e-06,nan,0.0004
662,2.2512698436643135e-06,nan,0.0004
663,5.284457504078293e-06,nan,0.0004
664,3.3720621693781275e-06,nan,0.0004
665,2.189457602610303e-06,nan,0.0004
666,9.854122026808909e-06,nan,0.0004
667,1.7858669202218557e-06,nan,0.0004
668,1.269212846097987e-06,nan,0.0004
669,1.5749255318816587e-06,nan,0.0004
670,1.9784505832797515e-06,nan,0.0004
671,1.352252299377007e-05,nan,0.0004
672,1.94609006282715e-06,nan,0.0004
673,1.1813442302742192e-06,nan,0.0004
674,1.2469928378777695e-06,nan,0.0004
675,1.3573963070922656e-06,nan,0.0004
676,9.142480558289713e-06,nan,0.0004
677,2.161212954113715e-06,nan,0.0004
678,1.5809908762565573e-06,nan,0.0004
679,3.0156569352955018e-06,nan,0.0004
680,1.723748992103706e-06,0.001720227999612689,0.0004
681,7.539522050171433e-06,nan,0.0004
682,2.4236393595923866e-06,nan,0.0004
683,1.3255523417346584e-06,nan,0.0004
684,3.2952623356592355e-06,nan,0.0004
685,5.838155975315776e-06,nan,0.0004
686,1.492169269989029e-06,nan,0.0004
687,5.389453917814535e-06,nan,0.0004
688,2.9497352140121316e-06,nan,0.0004
689,2.0505878418825212e-06,nan,0.0004
690,3.5075408580572307e-06,nan,0.0004
691,3.581949230195918e-06,nan,0.0004
692,4.8262272895482495e-06,nan,0.0004
693,1.2281479181789716e-06,nan,0.0004
694,1.213151445308877e-06,nan,0.0004
695,1.5537935130143727e-05,nan,0.0004
696,4.067621569413825e-06,nan,0.0004
697,1.510824652676227e-06,nan,0.0004
698,1.0972778138946321e-06,nan,0.0004
699,1.5455131679792195e-06,nan,0.0004
700,4.245045930575644e-06,0.0012074625119566917,0.0004
701,1.312469403610858e-06,nan,0.0004
702,1.1213206137115236e-06,nan,0.0004
703,6.56541199835677e-06,nan,0.0004
704,2.0316942515853078e-06,nan,0.0004
705,1.6858847613076687e-06,nan,0.0004
706,2.757217287210181e-06,nan,0.0004
707,5.9078257537395175e-06,nan,0.0004
708,2.0735367258937373e-06,nan,0.0004
709,2.918112260077679e-06,nan,0.0004
710,3.264513688244969e-06,nan,0.0004
711,1.959996257870376e-06,nan,0.0004
712,7.88811424896536e-06,nan,0.0004
713,1.6921182611474283e-06,nan,0.0004
714,1.5926310441971981e-06,nan,0.0004
715,2.3242688316545185e-06,nan,0.0004
716,4.397167210165073e-06,nan,0.0004
717,1.7330843067813678e-06,nan,0.0004
718,1.0319150646864728e-05,nan,0.0004
719,4.4809799596300254e-06,nan,0.0004
720,1.2906261493602262e-06,0.0010086518013849854,0.0004
721,1.2175244011005916e-06,nan,0.0004
722,2.628373863444722e-06,nan,0.0004
723,1.5412317385131178e-06,nan,0.0004
724,1.670999474164866e-06,nan,0.0004
725,6.470467248483921e-06,nan,0.0004
726,1.4664684276458164e-06,nan,0.0004
727,1.9391798736655296e-06,nan,0.0004
728,8.552307833640413e-06,nan,0.0004
729,2.034075544509472e-06,nan,0.0004
730,1.1190043454479127e-06,nan,0.0004
731,2.21085256860668e-06,nan,0.0004
732,3.121904190569088e-06,nan,0.0004
733,1.2617521221087642e-06,nan,0.0004
734,1.2624539290637014e-05,nan,0.0004
735,3.3303342324533907e-06,nan,0.0004
736,1.1079019920409202e-06,nan,0.0004
737,9.33405599594321e-07,nan,0.0004
738,1.0141452064629078e-06,nan,0.0004
739,6.44995882718528e-06,nan,0.0004
740,2.5453769728334954e-06,0.0012244677636772394,0.0004
741,1.3897020557528272e-06,nan,0.0004
742,1.9458716304109623e-06,nan,0.0004
743,2.938667284558539e-06,nan,0.0004
744,4.844390612443358e-06,nan,0.0004
745,3.5492583189504026e-06,nan,0.0004
746,1.8229753819738377e-06,nan,0.0004
747,1.3666413354729702e-06,nan,0.0004
748,9.804014948881727e-06,nan,0.0004
749,4.075542838782658e-06,nan,0.0004
750,1.0253700279631798e-06,nan,0.0004
751,9.806069156352518e-07,nan,0.0004
752,2.736650868781807e-06,nan,0.0004
753,1.1434185622689526e-06,nan,0.0004
754,4.316845297159523e-06,nan,0.0004
755,1.3202593352077571e-06,nan,0.0004
756,6.669455910081591e-06,nan,0.0004
757,4.00275727888247e-06,nan,0.0004
758,1.2791971610365888e-06,nan,0.0004
759,9.8985396090467e-07,nan,0.0004
760,6.365527347632586e-06,0.001996146747842431,0.0004
761,1.8570139854158764e-06,nan,0.0004
762,1.089872585924712e-06,nan,0.0004
763,3.0358658065139295e-06,nan,0.0004
764,4.263037123177195e-06,nan,0.0004
765,1.946176532193796e-06,nan,0.0004
766,2.2488972751522886e-06,nan,0.0004
767,7.280697807935347e-06,nan,0.0004
768,1.4997024145991923e-06,nan,0.0004
769,1.499529947455745e-06,nan,0.0004
770,3.6233973206536675e-06,nan,0.0004
771,2.0065601549706316e-06,nan,0.0004
772,3.4260771312970234e-06,nan,0.0004
773,3.1153007116531456e-06,nan,0.0004
774,1.8279991106990362e-06,nan,0.0004
775,3.199737046054873e-06,nan,0.0004
776,2.695840517272127e-06,nan,0.0004
777,5.223028004500655e-06,nan,0.0004
778,2.9470098752426566e-06,nan,0.0004
779,2.342344615684582e-06,nan,0.0004
780,2.361248839911746e-06,0.0015226926188915968,0.0004
781,1.1215610108458215e-06,nan,0.0004
782,6.26114997346492e-06,nan,0.0004
783,4.229269913375228e-06,nan,0.0004
784,1.9267523991099247e-06,nan,0.0004
785,9.338731746100637e-07,nan,0.0004
786,6.630970898624111e-06,nan,0.0004
787,2.816007087892137e-06,nan,0.0004
788,9.618009020986964e-07,nan,0.0004
789,1.1635294417491995e-06,nan,0.0004
790,4.428253646437952e-06,nan,0.0004
791,1.7316209382274624e-06,nan,0.0004
792,1.1830840262687329e-06,nan,0.0004
793,5.327695614849088e-06,nan,0.0004
794,5.800554066371222e-06,nan,0.0004
795,1.2324910438076553e-06,nan,0.0004
796,8.137716454931015e-07,nan,0.0004
797,4.919701999134068e-06,nan,0.0004
798,1.8667108431852992e-06,nan,0.0004
799,8.770578785044092e-07,nan,0.0004
800,6.564944143334557e-06,0.001886438811197877,0.0004
801,2.824434962652352e-06,nan,0.0004
802,9.710746616696674e-07,nan,0.0004
803,3.1398109033236524e-06,nan,0.0004
804,1.6187077647002837e-06,nan,0.0004
805,5.0842352266045054e-06,nan,0.0004
806,1.9187722568016463e-06,nan,0.0004
807,1.2476796874344238e-06,nan,0.0004
808,4.47437534805633e-06,nan,0.0004
809,1.2520694836153038e-06,nan,0.0004
810,5.466031114809556e-06,nan,0.0004
811,2.311376428460116e-06,nan,0.0004
812,1.547908791760872e-06,nan,0.0004
813,2.9854865222963176e-06,nan,0.0004
814,2.5305232527359664e-06,nan,0.0004
815,1.2097417580931775e-06,nan,0.0004
816,9.35281549051002e-06,nan,0.0004
817,1.634576790365827e-06,nan,0.0004
818,8.308114118975667e-07,nan,0.0004
819,7.655966374773858e-07,nan,0.0004
820,7.137492671231653e-06,0.005780736915767193,0.0004
821,6.599241538020175e-06,nan,0.0004
822,1.0573915616347491e-06,nan,0.0004
823,7.841443418867668e-07,nan,0.0004
824,7.663582487617127e-07,nan,0.0004
825,7.293863312177699e-07,nan,0.0004
826,8.825109409405775e-06,nan,0.0004
827,2.133772629467448e-06,nan,0.0004
828,9.479175791629704e-07,nan,0.0004
829,7.128323549868245e-07,nan,0.0004
830,8.648584155337259e-07,nan,0.0004
831,5.1817748406527374e-06,nan,0.0004
832,1.6775021633832324e-06,nan,0.0004
833,1.7859479241990442e-06,nan,0.0004
834,3.957185074172971e-06,nan,0.0004
835,1.1163142769671847e-06,nan,0.0004
836,6.0034366916389205e-06,nan,0.0004
837,1.841224475272072e-06,nan,0.0004
838,9.192154632526378e-07,nan,0.0004
839,3.826329073372445e-06,nan,0.0004
840,3.8741633556195735e-06,0.0009903849568217993,0.0004
841,8.576955194796567e-07,nan,0.0004
842,3.0654941669867925e-06,nan,0.0004
843,3.5108220117763267e-06,nan,0.0004
844,2.3782105371436855e-06,nan,0.0004
845,3.2147826400601104e-06,nan,0.0004
846,1.4183402501859948e-06,nan,0.0004
847,1.6838239136834293e-06,nan,0.0004
848,8.402954032741642e-06,nan,0.0004
849,9.135665432377546e-07,nan,0.0004
850,9.481485171313075e-07,nan,0.0004
851,1.4019279845982695e-06,nan,0.0004
852,8.37504534990364e-07,nan,0.0004
853,9.349705627065069e-06,nan,0.0004
854,1.7714766234651809e-06,nan,0.0004
855,1.4131643221541406e-06,nan,0.0004
856,1.6199701180826028e-06,nan,0.0004
857,7.758605357189986e-07,nan,0.0004
858,1.7515929513407442e-06,nan,0.0004
859,1.0098419596505226e-05,nan,0.0004
860,1.3292829142604508e-06,0.0008291868143714964,0.0004
861,6.694756035796201e-07,nan,0.0004
862,7.770843913695663e-07,nan,0.0004
863,9.650759314657382e-07,nan,0.0004
864,8.907048646101935e-06,nan,0.0004
865,1.7075900102638655e-06,nan,0.0004
866,7.674046266267261e-07,nan,0.0004
867,6.857890605681826e-07,nan,0.0004
868,1.7232490984463733e-06,nan,0.0004
869,5.673011217923987e-06,nan,0.0004
870,1.1727252289919879e-06,nan,0.0004
871,2.7686807984368728e-06,nan,0.0004
872,1.97704866877757e-06,nan,0.0004
873,1.6201946895880273e-06,nan,0.0004
874,4.850640041072269e-06,nan,0.0004
875,1.3617592563369491e-06,nan,0.0004
876,2.4019377549309326e-06,nan,0.0004
877,2.3788588342304812e-06,nan,0.0004
878,4.714013218492457e-06,nan,0.0004
879,1.3464377506924965e-06,nan,0.0004
880,1.79125663003611e-06,0.0021650006528943777,0.0004
881,2.9088854026432038e-06,nan,0.0004
882,1.5330200455907658e-06,nan,0.0004
883,4.084932723142427e-06,nan,0.0004
884,7.132837102593233e-06,nan,0.0004
885,9.290507621160403e-07,nan,0.0004
886,6.32805789859116e-07,nan,0.0004
887,6.437447415953136e-07,nan,0.0004
888,4.778141652018854e-06,nan,0.0004
889,1.5583337695143537e-06,nan,0.0004
890,7.109650444666235e-07,nan,0.0004
891,7.435308572422838e-06,nan,0.0004
892,1.72905121568571e-06,nan,0.0004
893,7.543472048820588e-07,nan,0.0004
894,9.012577177398068e-07,nan,0.0004
895,2.5385232860302225e-06,nan,0.0004
896,4.290115125766331e-06,nan,0.0004
897,1.0208176069715624e-06,nan,0.0004
898,3.6032634595897064e-06,nan,0.0004
899,3.47684145178088e-06,nan,0.0004
900,1.863603430323295e-06,0.0020017391070723534,0.0004
901,1.404063503421774e-06,nan,0.0004
902,1.7278608808097758e-06,nan,0.0004
903,5.224513049344952e-06,nan,0.0004
904,7.683446904559753e-07,nan,0.0004
905,9.706602352505595e-07,nan,0.0004
906,5.898512923791983e-06,nan,0.0004
907,1.144176562943526e-06,nan,0.0004
908,2.0178297353999774e-06,nan,0.0004
909,3.726967686698454e-06,nan,0.0004
910,7.444503256482238e-07,nan,0.0004
911,2.1230036248164617e-06,nan,0.0004
912,2.7920962090185505e-06,nan,0.0004
913,3.2613188459941334e-06,nan,0.0004
914,1.2415139596871288e-06,nan,0.0004
915,6.162577396598526e-06,nan,0.0004
916,8.813054966628476e-07,nan,0.0004
917,6.506315449533522e-07,nan,0.0004
918,2.91781290158084e-06,nan,0.0004
919,2.9599337865336026e-06,nan,0.0004
920,7.199311021900535e-07,0.0007763742469251156,0.0004
921,6.9372803729358435e-06,nan,0.0004
922,2.191317449800139e-06,nan,0.0004
923,7.535600119539325e-07,nan,0.0004
924,6.980358256846052e-07,nan,0.0004
925,1.171660652811692e-06,nan,0.0004
926,6.9817001783829055e-06,nan,0.0004
927,1.8519753973999254e-06,nan,0.0004
928,6.174267481482174e-07,nan,0.0004
929,6.473173083644792e-07,nan,0.0004
930,7.126343885172699e-06,nan,0.0004
931,2.705126312910714e-06,nan,0.0004
932,7.897458923859327e-07,nan,0.0004
933,1.4951027777796198e-06,nan,0.0004
934,1.2315922388265957e-06,nan,0.0004
935,2.3395564754638244e-06,nan,0.0004
936,1.9135751303851806e-06,nan,0.0004
937,2.7093662951032187e-06,nan,0.0004
938,5.650661400388209e-06,nan,0.0004
939,9.933233463420443e-07,nan,0.0004
940,6.37835055554374e-07,0.000762268784455955,0.0004
941,1.563370210112259e-06,nan,0.0004
942,5.226970693507206e-06,nan,0.0004
943,8.203304096915181e-07,nan,0.0004
944,1.5771067338661211e-06,nan,0.0004
945,2.845874738105286e-06,nan,0.0004
946,8.022589899728363e-07,nan,0.0004
947,5.459565146439773e-06,nan,0.0004
948,7.57792023435926e-06,nan,0.0004
949,1.1105432530779648e-06,nan,0.0004
950,5.46855137305034e-07,nan,0.0004
951,5.618584377013273e-07,nan,0.0004
952,5.971618387926961e-07,nan,0.0004
953,2.962742487229493e-06,nan,0.0004
954,8.194206665629517e-07,nan,0.0004
955,6.443703446839882e-06,nan,0.0004
956,4.015020313848557e-06,nan,0.0004
957,8.528093455121658e-07,nan,0.0004
958,1.4639971852745845e-06,nan,0.0004
959,6.108592111154899e-07,nan,0.0004
960,8.061210202733356e-07,0.0007095055188983679,0.0004
961,9.183583759724772e-06,nan,0.0004
962,3.231723461020145e-06,nan,0.0004
963,6.126077894182176e-07,nan,0.0004
964,4.954067694345415e-07,nan,0.0004
965,1.2375204737172343e-06,nan,0.0004
966,4.565295752298779e-06,nan,0.0004
967,9.275953579567108e-07,nan,0.0004
968,1.2918201348468386e-06,nan,0.0004
969,9.918779592563051e-07,nan,0.0004
970,6.502553853132903e-06,nan,0.0004
971,9.954777824448144e-07,nan,0.0004
972,5.896092411014117e-07,nan,0.0004
973,5.221885157037899e-07,nan,0.0004
974,5.642268353801262e-06,nan,0.0004
975,4.753904971932099e-06,nan,0.0004
976,7.266268379748066e-07,nan,0.0004
977,5.515065700584037e-07,nan,0.0004
978,2.035421680880568e-06,nan,0.0004
979,9.90761110289087e-07,nan,0.0004
980,2.921440168561444e-06,0.0008137259865179658,0.0004
981,7.321321630924002e-07,nan,0.0004
982,9.937013319190388e-07,nan,0.0004
983,1.0519544149347996e-05,nan,0.0004
984,1.3641111675294976e-06,nan,0.0004
985,5.49652704059419e-07,nan,0.0004
986,4.687171958216317e-07,nan,0.0004
987,6.574326989636946e-07,nan,0.0004
988,4.245519446781314e-06,nan,0.0004
989,1.663310115418426e-06,nan,0.0004
990,6.158503506665309e-07,nan,0.0004
991,3.5510665323154506e-06,nan,0.0004
992,4.8655622090673544e-06,nan,0.0004
993,9.532975434888579e-07,nan,0.0004
994,1.9091229853950573e-06,nan,0.0004
995,7.791979138952835e-07,nan,0.0004
996,2.8221070962259816e-06,nan,0.0004
997,1.970981929633598e-06,nan,0.0004
998,5.813280034140512e-07,nan,0.0004
999,4.426592921744385e-06,nan,0.0004
1000,2.267953313414047e-06,0.0007470427080988884,0.0004
1001,1.0890023763413073e-06,nan,0.0004
1002,6.735696739791887e-07,nan,0.0004
1003,8.339822719099848e-06,nan,0.0004
1004,1.1528953981117713e-06,nan,0.0004
1005,5.471307026204563e-07,nan,0.0004
1006,6.645870053455804e-07,nan,0.0004
1007,1.809912909586139e-06,nan,0.0004
1008,3.2400797109672837e-06,nan,0.0004
1009,1.1361999196634752e-06,nan,0.0004
1010,3.0276960471922024e-06,nan,0.0004
1011,1.8846146085033305e-06,nan,0.0004
1012,1.115082855878629e-06,nan,0.0004
1013,3.398143304720078e-06,nan,0.0004
1014,2.1418017202753012e-06,nan,0.0004
1015,2.0408870556012616e-06,nan,0.0004
1016,2.254356367622542e-06,nan,0.0004
1017,3.335021336557407e-06,nan,0.0004
1018,8.020072578397553e-07,nan,0.0004
1019,6.037230841010805e-07,nan,0.0004
1020,5.525422845191012e-06,0.0034526418894529343,0.0004
1021,2.8060578200792306e-06,nan,0.0004
1022,6.103997983936333e-07,nan,0.0004
1023,6.107247027439708e-07,nan,0.0004
1024,4.211494140488665e-06,nan,0.0004
1025,2.8432863519743412e-06,nan,0.0004
1026,5.956876078825088e-07,nan,0.0004
1027,8.21550823157277e-07,nan,0.0004
1028,1.4963764451076039e-06,nan,0.0004
1029,7.73068720044884e-06,nan,0.0004
1030,1.2362956369913633e-06,nan,0.0004
1031,4.983871119916499e-07,nan,0.0004
1032,5.794398818866116e-07,nan,0.0004
1033,2.374889900406911e-06,nan,0.0004
1034,4.467708722417969e-06,nan,0.0004
1035,1.7929507618174722e-06,nan,0.0004
1036,6.03793956265185e-07,nan,0.0004
1037,4.7326235348750574e-07,nan,0.0004
1038,6.3874807875874e-06,nan,0.0004
1039,2.161541898557415e-06,nan,0.0004
1040,1.068677441388125e-06,0.0006947890506125987,0.0004
1041,4.575726288075438e-07,nan,0.0004
1042,2.662216465515249e-06,nan,0.0004
1043,1.5224135204840018e-06,nan,0.0004
1044,3.848005407976247e-06,nan,0.0004
1045,1.0398598459670648e-06,nan,0.0004
1046,1.2241977111039482e-06,nan,0.0004
1047,3.089856504714219e-06,nan,0.0004
1048,7.051119355226008e-07,nan,0.0004
1049,3.0137236148288204e-06,nan,0.0004
1050,1.1626986236024095e-06,nan,0.0004
1051,3.034454436003755e-06,nan,0.0004
1052,2.5700738635552825e-06,nan,0.0004
1053,7.986531434872395e-07,nan,0.0004
1054,2.5437104132682484e-06,nan,0.0004
1055,7.956352933265239e-06,nan,0.0004
1056,6.984711189017145e-07,nan,0.0004
1057,3.9555196398968864e-07,nan,0.0004
1058,5.648156934091309e-07,nan,0.0004
1059,1.1759297472559006e-06,nan,0.0004
1060,1.0504395188743526e-06,0.002430286491289735,0.0004
1061,4.405870793401913e-06,nan,0.0004
1062,6.233008354717674e-07,nan,0.0004
1063,2.93385521967206e-06,nan,0.0004
1064,4.359945061575369e-06,nan,0.0004
1065,5.230020829256116e-07,nan,0.0004
1066,5.260163346873823e-07,nan,0.0004
1067,1.982130196733191e-06,nan,0.0004
1068,2.0561336763573004e-06,nan,0.0004
1069,1.805834780607593e-06,nan,0.0004
1070,2.428173921223923e-06,nan,0.0004
1071,3.3062415451678574e-06,nan,0.0004
1072,5.991079721870509e-07,nan,0.0004
1073,3.0548471019958215e-06,nan,0.0004
1074,3.0334875283962767e-06,nan,0.0004
1075,1.00186637850028e-06,nan,0.0004
1076,1.1827186346669838e-06,nan,0.0004
1077,2.10829813235486e-06,nan,0.0004
1078,2.2715946270350456e-06,nan,0.0004
1079,1.9239923648018263e-06,nan,0.0004
1080,1.3378554260473013e-06,0.0008002030663192272,0.0004
1081,3.6579351293160776e-06,nan,0.0004
1082,1.3336694229969403e-06,nan,0.0004
1083,1.959386144823872e-06,nan,0.0004
1084,5.791320474044268e-06,nan,0.0004
1085,5.73786287026855e-07,nan,0.0004
1086,4.1657939517689454e-07,nan,0.0004
1087,5.57601273006488e-07,nan,0.0004
1088,5.4932877594216765e-06,nan,0.0004
1089,1.068670840182946e-06,nan,0.0004
1090,5.303363345184927e-07,nan,0.0004
1091,2.3082166922837067e-06,nan,0.0004
1092,1.9091439795644234e-06,nan,0.0004
1093,2.4868618269196034e-06,nan,0.0004
1094,4.3162338493453313e-07,nan,0.0004
1095,5.709976902692317e-06,nan,0.0004
1096,2.0575785023774423e-06,nan,0.0004
1097,4.6435083281384895e-07,nan,0.0004
1098,2.3091242606251734e-06,nan,0.0004
1099,7.732270043342632e-07,nan,0.0004
1100,9.358202396048943e-07,0.0025139700155705214,0.0004
1101,7.652642401117865e-06,nan,0.0004
1102,7.852837261115955e-07,nan,0.0004
1103,4.166596991379063e-07,nan,0.0004
1104,4.53212095408162e-07,nan,0.0004
1105,4.7026201152086154e-07,nan,0.0004
1106,4.749046774400591e-06,nan,0.0004
1107,2.322504115084114e-06,nan,0.0004
1108,6.236177627956581e-07,nan,0.0004
1109,3.577765849311416e-06,nan,0.0004
1110,2.5145309484320968e-06,nan,0.0004
1111,6.294486575421211e-07,nan,0.0004
1112,5.805897789859618e-07,nan,0.0004
1113,7.323031049374414e-07,nan,0.0004
1114,7.204924012664075e-06,nan,0.0004
1115,1.1851669217708992e-06,nan,0.0004
1116,5.10390434640242e-07,nan,0.0004
1117,3.967577655388326e-07,nan,0.0004
1118,3.699160031458262e-06,nan,0.0004
1119,1.0142090816232127e-06,nan,0.0004
1120,1.12410754864127e-06,0.0025009752716869116,0.0004
1121,4.919124333153175e-06,nan,0.0004
1122,6.97565866403238e-07,nan,0.0004
1123,3.4649722932853263e-07,nan,0.0004
1124,2.658257991933405e-06,nan,0.0004
1125,1.7856294242072316e-06,nan,0.0004
1126,5.410754742688031e-07,nan,0.0004
1127,3.2540039759017723e-06,nan,0.0004
1128,1.2193390030343263e-06,nan,0.0004
1129,3.3217153701217385e-06,nan,0.0004
1130,1.1484815329536272e-06,nan,0.0004
1131,6.618999779877615e-07,nan,0.0004
1132,3.2600846637891394e-06,nan,0.0004
1133,6.983543814671807e-07,nan,0.0004
1134,1.6398684737042559e-06,nan,0.0004
1135,9.603639867876794e-06,nan,0.0004
1136,8.687704027781567e-07,nan,0.0004
1137,3.751031145940134e-07,nan,0.0004
1138,5.972492018642057e-07,nan,0.0004
1139,8.646387494048179e-07,nan,0.0004
1140,3.577413017999923e-07,0.0006407463224604726,0.0004
1141,1.8123298212281547e-06,nan,0.0004
1142,2.5859872060344195e-06,nan,0.0004
1143,1.842441313918378e-06,nan,0.0004
1144,1.8691763706876238e-06,nan,0.0004
1145,1.2401218959389048e-06,nan,0.0004
1146,2.5151425815137272e-06,nan,0.0004
1147,2.1896999871589487e-06,nan,0.0004
1148,1.683073930036227e-06,nan,0.0004
1149,1.0768386931448294e-06,nan,0.0004
1150,3.5232849103084406e-06,nan,0.0004
1151,8.342472112956413e-07,nan,0.0004
1152,2.750121124277198e-06,nan,0.0004
1153,1.4954601649858685e-06,nan,0.0004
1154,2.067302247083986e-06,nan,0.0004
1155,1.6321274011311793e-06,nan,0.0004
1156,9.008479324805833e-07,nan,0.0004
1157,2.839274120308093e-06,nan,0.0004
1158,1.3434990469923597e-06,nan,0.0004
1159,5.449429541689218e-07,nan,0.0004
1160,7.043969162623398e-06,0.0018251881701871753,0.0004
1161,9.369724262308376e-07,nan,0.0004
1162,3.5135642688315043e-07,nan,0.0004
1163,3.425421126663692e-07,nan,0.0004
1164,3.8898867484459955e-06,nan,0.0004
1165,1.2328218398730921e-06,nan,0.0004
1166,6.897341064713045e-07,nan,0.0004
1167,5.520134912465572e-07,nan,0.0004
1168,6.977252831398397e-06,nan,0.0004
1169,2.919770711034491e-06,nan,0.0004
1170,5.113340301300518e-07,nan,0.0004
1171,5.675017744292914e-07,nan,0.0004
1172,4.937356455532912e-07,nan,0.0004
1173,2.10690860971799e-06,nan,0.0004
1174,1.6895343235403373e-06,nan,0.0004
1175,7.668148645768303e-07,nan,0.0004
1176,4.838822136392722e-06,nan,0.0004
1177,1.394800740947041e-06,nan,0.0004
1178,3.7687814929759717e-07,nan,0.0004
1179,1.4903204577910434e-06,nan,0.0004
1180,9.117230301095939e-07,0.0010887628886848688,0.0004
1181,7.097275506061527e-06,nan,0.0004
1182,1.1406402064848307e-06,nan,0.0004
1183,3.8888614784371854e-07,nan,0.0004
1184,3.343205732006835e-07,nan,0.0004
1185,4.778709031446245e-07,nan,0.0004
1186,3.034786029982368e-06,nan,0.0004
1187,1.1267941928323395e-06,nan,0.0004
1188,3.0181467823071956e-06,nan,0.0004
1189,8.127168958556771e-07,nan,0.0004
1190,7.804253759449811e-07,nan,0.0004
1191,5.571679076234028e-06,nan,0.0004
1192,9.417913354860098e-07,nan,0.0004
1193,7.307055111764553e-07,nan,0.0004
1194,1.171193277800571e-06,nan,0.0004
1195,2.490559026042589e-06,nan,0.0004
1196,6.261244196694962e-07,nan,0.0004
1197,1.232181000853382e-06,nan,0.0004
1198,6.219558729172705e-06,nan,0.0004
1199,6.168600897901207e-07,nan,0.0004
1200,4.4968903715151233e-07,0.0008491665939800441,0.0004
1201,2.6585700980932516e-06,nan,0.0004
1202,9.953004446624955e-07,nan,0.0004
1203,1.43736436139416e-06,nan,0.0004
1204,3.7301363778186457e-06,nan,0.0004
1205,5.788539272931235e-07,nan,0.0004
1206,3.5236639443307166e-07,nan,0.0004
1207,2.7883338978645717e-06,nan,0.0004
1208,4.8749161662810905e-06,nan,0.0004
1209,4.0555187402552057e-07,nan,0.0004
1210,9.14875370325616e-07,nan,0.0004
1211,1.4132779268847016e-06,nan,0.0004
1212,5.407221408404439e-07,nan,0.0004
1213,3.2504967232735333e-06,nan,0.0004
1214,5.278436769155329e-07,nan,0.0004
1215,1.7387719992711936e-06,nan,0.0004
1216,2.7786619217227715e-06,nan,0.0004
1217,4.953494186355345e-07,nan,0.0004
1218,2.3704818553832646e-06,nan,0.0004
1219,3.954267640438047e-06,nan,0.0004
1220,4.753226800470724e-07,0.0005339572089724243,0.0004
1221,1.012306826084939e-06,nan,0.0004
1222,2.5940672632832167e-06,nan,0.0004
1223,5.48053007091935e-07,nan,0.0004
1224,3.1436791979794415e-06,nan,0.0004
1225,1.262651806057504e-06,nan,0.0004
1226,6.997511495346434e-07,nan,0.0004
1227,4.239648567952962e-06,nan,0.0004
1228,1.8052089166707851e-06,nan,0.0004
1229,4.5299221243213753e-07,nan,0.0004
1230,5.338922230075022e-07,nan,0.0004
1231,2.963318707913829e-06,nan,0.0004
1232,2.348105271965795e-06,nan,0.0004
1233,7.599883205060636e-07,nan,0.0004
1234,4.0357366757419826e-06,nan,0.0004
1235,6.240524002081387e-07,nan,0.0004
1236,4.3668707037256727e-07,nan,0.0004
1237,3.1081522843544882e-06,nan,0.0004
1238,1.8115606276633453e-06,nan,0.0004
1239,3.545796329473416e-07,nan,0.0004
1240,2.7016991284485643e-07,0.000557196675799787,0.0004
1241,2.5395692828337984e-06,nan,0.0004
1242,6.74130595362604e-06,nan,0.0004
1243,8.018461604327362e-07,nan,0.0004
1244,2.8436395875057013e-07,nan,0.0004
1245,3.53599533456064e-07,nan,0.0004
1246,1.344252780199895e-06,nan,0.0004
1247,1.707363269234621e-06,nan,0.0004
1248,1.4673270453823971e-06,nan,0.0004
1249,2.822372792892296e-06,nan,0.0004
1250,1.3874086195957918e-06,nan,0.0004
1251,3.8574688477200213e-07,nan,0.0004
1252,4.761883945792323e-06,nan,0.0004
1253,1.3777831003170394e-06,nan,0.0004
1254,3.5992685967458885e-07,nan,0.0004
1255,8.158991383416597e-07,nan,0.0004
1256,2.523979198351164e-06,nan,0.0004
1257,5.918038728699079e-07,nan,0.0004
1258,3.6615392378667755e-06,nan,0.0004
1259,7.451463933126366e-07,nan,0.0004
1260,1.7719502249359788e-06,0.0021533584222197533,0.0004
1261,2.2763965822142147e-06,nan,0.0004
1262,5.846700038024142e-07,nan,0.0004
1263,3.6887499266800594e-06,nan,0.0004
1264,1.1357712013351475e-06,nan,0.0004
1265,5.981829960748857e-07,nan,0.0004
1266,9.438743488856373e-07,nan,0.0004
1267,3.7110720835766253e-06,nan,0.0004
1268,6.856052626365757e-07,nan,0.0004
1269,9.11329742073711e-07,nan,0.0004
1270,2.099011495644205e-06,nan,0.0004
1271,1.9498445706429065e-06,nan,0.0004
1272,7.394296822574823e-07,nan,0.0004
1273,3.3358639455029873e-06,nan,0.0004
1274,1.5082534711533906e-06,nan,0.0004
1275,1.691998599434791e-06,nan,0.0004
1276,5.111635167159639e-07,nan,0.0004
1277,4.056378392752541e-06,nan,0.0004
1278,1.4780927752208637e-06,nan,0.0004
