epoch,loss,energy_loss,stress_global_loss,stress_component_loss,tangent0_loss,training_energy_relative_l2,training_stress_relative_l2,tangent0_relative_error,learning_rate
1,0.9177272838034312,0.45377907686181135,0.37753566408019484,0.6467068044473145,0.8174507325435297,0.653961286061073,0.593480099972932,0.8983028727181839,0.002
2,0.8268815905084881,0.4011396321629899,0.3273859793593867,0.6456004483727126,0.795849500810527,nan,nan,nan,0.002
3,0.7265121227784824,0.3412642024006895,0.2738326267690996,0.6591890806355727,0.76952588149645,nan,nan,nan,0.002
4,0.6203753560627041,0.2745033745319923,0.22066136275442857,0.697381509679765,0.7376226662082686,nan,nan,nan,0.002
5,0.5185731452549266,0.20534297767851975,0.17503679908337394,0.7742881207773606,0.7002113689350489,nan,nan,nan,0.002
6,0.4371616931047623,0.14183405413137565,0.14707320569718532,0.898398738053564,0.6596545074072758,nan,nan,nan,0.002
7,0.38964609299584935,0.0945053477093189,0.14161298359640784,1.0471681170237854,0.6220154446279474,nan,nan,nan,0.002
8,0.37171781183935737,0.06851845838805759,0.148623583333719,1.1617976409363315,0.5951907685113367,nan,nan,nan,0.002
9,0.3658059087213313,0.05831509794150357,0.15357151537726493,1.2037717933001275,0.5810985989402971,nan,nan,nan,0.002
10,0.3616689510968684,0.05530888072347505,0.15335936431464164,1.1961563404279758,0.5745293810398929,0.23347316466671159,0.39052774172007026,0.7562990662351252,0.002
11,0.35752604799188215,0.05390830443618372,0.15155896305742647,1.175842279700003,0.5697556235031211,nan,nan,nan,0.002
12,0.3532840595670667,0.052503512625500966,0.14971142341258706,1.1551461356465673,0.5648178431596802,nan,nan,nan,0.002
13,0.3489219853665482,0.05132119796710206,0.14756114172850104,1.1311615938091368,0.5600068831981028,nan,nan,nan,0.002
14,0.3444528020535857,0.050029066102373065,0.1454574652681955,1.1085518352127475,0.554921479396159,nan,nan,nan,0.002
15,0.33986380608289146,0.048714124891904666,0.1433100494670888,1.0851180602766008,0.5496319181202154,nan,nan,nan,0.002
16,0.33523499688245595,0.04731159924237419,0.1412704288919551,1.0618541070805503,0.5440400949431918,nan,nan,nan,0.002
17,0.3305466285945644,0.0460836763897252,0.1390231397438262,1.03655714666959,0.5385636639913892,nan,nan,nan,0.002
18,0.3257101722803839,0.044906714103357774,0.13662776418164982,1.010870780077852,0.5329768131051715,nan,nan,nan,0.002
19,0.32082643070075406,0.04366624531288152,0.13431317272882634,0.9850308087265985,0.5271006617285158,nan,nan,nan,0.002
20,0.3158185106005248,0.04238500883559645,0.1319834057212818,0.9591711689402982,0.5209494971203504,0.20420243667912483,0.3616687080289414,0.7194907282716654,0.002
21,0.31077628624637343,0.04117514787235713,0.12958947513355515,0.932790117529902,0.5147432166526206,nan,nan,nan,0.002
22,0.3055530631793665,0.039952870958303945,0.12709775053826713,0.9066943970454707,0.5082864883940061,nan,nan,nan,0.002
23,0.3003097496159207,0.03870345701349095,0.12469285191964724,0.8795907577873224,0.5015321687916812,nan,nan,nan,0.002
24,0.2949398755055809,0.03762127547469049,0.12202237714491043,0.8518701638891473,0.49487889767373866,nan,nan,nan,0.002
25,0.289416514693647,0.03638138143288104,0.11948082843288545,0.8243035457626634,0.4876259610979627,nan,nan,nan,0.002
26,0.2837910444376653,0.035225385631615806,0.11680789816529696,0.7966859605930532,0.48028881870606027,nan,nan,nan,0.002
27,0.2780069956841783,0.03397474767209957,0.11418230858639691,0.7694454969569949,0.47247033703638897,nan,nan,nan,0.002
28,0.2721298205800722,0.032691348678152925,0.11159716496158764,0.7416367207323291,0.46427759659228374,nan,nan,nan,0.002
29,0.2661758466578891,0.03168399251886826,0.10865153151059027,0.7129048020985868,0.45643240003344837,nan,nan,nan,0.002
30,0.2599790732761214,0.03039767792510963,0.1059314785277057,0.6858095188567809,0.44763034699031484,0.17255533764228387,0.3233024979188269,0.665631062721281,0.002
31,0.25378464721202376,0.029198462112291008,0.1031841042284615,0.6578486396895594,0.43873847536857685,nan,nan,nan,0.002
32,0.2474437330767154,0.027926998997686487,0.10047190093371335,0.630294890093824,0.4293976093150199,nan,nan,nan,0.002
33,0.24101623365758226,0.026822855705510365,0.09752232645008307,0.6026169829765734,0.4201968366630581,nan,nan,nan,0.002
34,0.2345445666737392,0.025691679790239428,0.09463042866751697,0.5750591938478424,0.4107151538085554,nan,nan,nan,0.002
35,0.22807443058173682,0.024563941035132236,0.09180182678077049,0.5480150092894315,0.4010201404271012,nan,nan,nan,0.002
36,0.221595864872757,0.02338036647675095,0.08909379337532158,0.5214321583165497,0.3910161109584909,nan,nan,nan,0.002
37,0.21518440411290474,0.022278277057919058,0.08637075173897049,0.4956854924763789,0.38110924095428966,nan,nan,nan,0.002
38,0.20886709445069285,0.021225474351248844,0.08368971713428898,0.4703748564454294,0.37126939662697367,nan,nan,nan,0.002
39,0.2026630596827443,0.020364596133852216,0.08078333501603786,0.4454325036636315,0.3621424572656751,nan,nan,nan,0.002
40,0.1966146296401762,0.019421028781122795,0.078182866282348,0.42191197159227145,0.3526936488336612,0.1377258801334118,0.27722113583461305,0.5898910623147047,0.002
41,0.19078078699907375,0.018573673273431544,0.07559504883414749,0.39920582751999995,0.3437095017906526,nan,nan,nan,0.002
42,0.18518219717591713,0.017672041628004752,0.07332974390948868,0.37819662786142727,0.3345520873607511,nan,nan,nan,0.002
43,0.17982265562165936,0.016857626001183602,0.071107972167999,0.3577833402559623,0.32585742184297,nan,nan,nan,0.002
44,0.17464758751677215,0.016208750976141977,0.06869787059826711,0.3381860449471121,0.3180467626133759,nan,nan,nan,0.002
45,0.1697562000430016,0.015550385035625888,0.06653232729483756,0.31999658278655724,0.31038707491669093,nan,nan,nan,0.002
46,0.165087688386468,0.014764136007674051,0.06483601980962339,0.3032131932178345,0.30218326723952177,nan,nan,nan,0.002
47,0.1606412434376092,0.014302995240356475,0.06259487014356463,0.28701377760220664,0.2958314212927094,nan,nan,nan,0.002
48,0.15642474623896002,0.013659742202538806,0.06094993975260311,0.27225602978059854,0.2886532468490222,nan,nan,nan,0.002
49,0.15247972222098966,0.013158548083532076,0.05920796382306454,0.25829157828375754,0.28239567381209746,nan,nan,nan,0.002
50,0.14868956725486518,0.012630187666490756,0.05763469084604195,0.24518157001720464,0.27615084808534757,0.11127948253987635,0.23835335263438184,0.5225895053568879,0.002
51,0.1451132198039376,0.012134345713389758,0.056169505047259836,0.2332352127187668,0.2701879668099148,nan,nan,nan,0.002
52,0.14171839065056038,0.01172185768263031,0.054637571580152956,0.22169419507122232,0.26487203858899244,nan,nan,nan,0.002
53,0.13851052048323248,0.01133596262202087,0.053186502538598614,0.21112949778645845,0.25985214080106767,nan,nan,nan,0.002
54,0.13545217688603883,0.01090442190142134,0.05197367995121933,0.20122510007999306,0.2546354089963188,nan,nan,nan,0.002
55,0.13257522875777766,0.01054952081167471,0.050719944396538166,0.1918992825447729,0.24999365277883648,nan,nan,nan,0.002
56,0.1298215608805861,0.01021582676932736,0.049512404006757695,0.18311889105266668,0.2455628982458856,nan,nan,nan,0.002
57,0.12723645351323642,0.00986910017335323,0.048470796546064496,0.17517557506817683,0.24116913951497435,nan,nan,nan,0.002
58,0.124768003562997,0.009614047841067995,0.04727464733859393,0.16747605250523015,0.23748075042569633,nan,nan,nan,0.002
59,0.12239031455476763,0.009312746949515794,0.046285351339810224,0.16040339634020964,0.23350559232590717,nan,nan,nan,0.002
60,0.12017064006007233,0.008996289815494045,0.045493718509436336,0.15398907402739848,0.22943111056854965,0.09430753810825955,0.21193236599055393,0.4773394792816834,0.002
61,0.11806011238074518,0.008781864392922206,0.044480404430520024,0.14765211005079343,0.2262383203160859,nan,nan,nan,0.002
62,0.11601778467243443,0.008563853422366615,0.043527446854581306,0.14190455503546365,0.2230794436443827,nan,nan,nan,0.002
63,0.11407160199302552,0.008335093278765433,0.04270193560499247,0.13636143900337505,0.21983951918945166,nan,nan,nan,0.002
64,0.11221982616264754,0.008144659396050783,0.041833563182481645,0.13118228696947767,0.21697411457577628,nan,nan,nan,0.002
65,0.11045909152022186,0.00793422395015353,0.04111827991498312,0.12630137599890034,0.21394522012546324,nan,nan,nan,0.002
66,0.10877386608567151,0.007758656257488544,0.04035385369795142,0.12173519282033624,0.21125628606784166,nan,nan,nan,0.002
67,0.10715906482144158,0.007573428101164407,0.039684846832119904,0.11745521502791512,0.20850496574521601,nan,nan,nan,0.002
68,0.10560308893071442,0.007436033750018441,0.038896408502871446,0.11339132052241989,0.20624419496776997,nan,nan,nan,0.002
69,0.1041234765996149,0.007241453465687585,0.03839489022245264,0.10956218023264958,0.20340547208155105,nan,nan,nan,0.002
70,0.10270166933863324,0.007141435817863439,0.03758270445843374,0.10586850813381894,0.20159010532862745,0.08388361958253243,0.19335399784647356,0.4472996278578608,0.002
71,0.10133041268107838,0.006964676421167757,0.037118571747726384,0.10249320808444005,0.1989493375319766,nan,nan,nan,0.002
