epoch,loss,energy_loss,stress_global_loss,stress_component_loss,training_energy_relative_l2,training_stress_relative_l2,learning_rate
1,0.8184979302484433,0.42620414118879474,0.35150273451465375,0.6437527406086118,0.6456621044841633,0.5853655483495751,0.0004
2,0.7990465338425793,0.4081766549664408,0.33432367458763385,0.6411052646288011,nan,nan,0.0004
3,0.7808930353623658,0.39029435739966023,0.3178730315506926,0.6399171415536062,nan,nan,0.0004
4,0.7628087684607645,0.372993867348932,0.30176974822031544,0.638066681241305,nan,nan,0.0004
5,0.744752628360336,0.35569329616179446,0.28636754011817567,0.6358820720212434,nan,nan,0.0004
6,0.7279289554746478,0.33847030423352176,0.2715740335320615,0.6351882245948263,nan,nan,0.0004
7,0.7099618225971823,0.32199120114747865,0.2572842868284338,0.6317200637867216,nan,nan,0.0004
8,0.6925460076579599,0.30601050340356467,0.24397122054752265,0.6280757742369377,nan,nan,0.0004
9,0.6768083033580758,0.29039146449441794,0.23115515887309498,0.626383916663263,nan,nan,0.0004
10,0.6599623649140219,0.27540115285260275,0.21914704524465764,0.6219233072679999,0.5177091282193647,0.4616746318251408,0.0004
11,0.6441651913810501,0.2610646135095615,0.2077323328799395,0.6181028862951631,nan,nan,0.0004
12,0.6287485378527832,0.24725221954821597,0.1971565142811746,0.6138920233046643,nan,nan,0.0004
13,0.6139271134647625,0.2339278617276543,0.18721254541955754,0.60976863453068,nan,nan,0.0004
14,0.599461089368086,0.22149418452911812,0.17811971916462196,0.6048430272562174,nan,nan,0.0004
15,0.5858648160266102,0.20952806672669516,0.16969080104258616,0.6004304496759283,nan,nan,0.0004
16,0.5721386324914592,0.19864807160631337,0.1622264459480258,0.5942125074854561,nan,nan,0.0004
17,0.5589023037983777,0.18844604787884248,0.15542176156196583,0.5877150094314494,nan,nan,0.0004
18,0.5461426459199366,0.1790231707173838,0.14924143400263287,0.5808355123887929,nan,nan,0.0004
19,0.5341549825265841,0.1704037895181645,0.14375860973775748,0.5739646245100954,nan,nan,0.0004
20,0.5223244500348695,0.16234928221364442,0.1387006736681343,0.5665418166340823,0.39796022460466374,0.36918116348681546,0.0004
21,0.5106134428390635,0.15484755723147373,0.13413481502253524,0.5584851467395664,nan,nan,0.0004
22,0.49907248098185797,0.14812271256766205,0.1301296978151419,0.5496112670424278,nan,nan,0.0004
23,0.48822603740159765,0.1415308710913874,0.12639552446134295,0.5415269809703472,nan,nan,0.0004
24,0.4776567604394214,0.13563465271142872,0.12304734630605062,0.5329656384151927,nan,nan,0.0004
25,0.46703434479984934,0.13006156827530949,0.12003156456274541,0.523820427421442,nan,nan,0.0004
26,0.4570348038799907,0.12488471124737474,0.11725978702930186,0.5151058709368327,nan,nan,0.0004
27,0.44657641682108157,0.11998854216056011,0.11477475843479512,0.505250306099291,nan,nan,0.0004
28,0.4362428315524947,0.11550623007051186,0.11238943321363694,0.49511920058752135,nan,nan,0.0004
29,0.42673536270407914,0.1111957370759713,0.11028659381975865,0.4859351165658186,nan,nan,0.0004
30,0.41719755576287476,0.10707830397626034,0.10831300365674414,0.47644170292068466,0.32421650480545955,0.32758760488878913,0.0004
31,0.4079293263141699,0.10329855748073745,0.106405876024893,0.4669895497584276,nan,nan,0.0004
32,0.3982408867085257,0.0996259018783595,0.10473198828805487,0.4566582378258041,nan,nan,0.0004
33,0.3894177234692752,0.09605057827709534,0.10311688560284357,0.44752913481256645,nan,nan,0.0004
34,0.38080897866521185,0.09276322154603181,0.10166421308743888,0.438354477045673,nan,nan,0.0004
35,0.37205449940202046,0.08924734359264772,0.10026059284353643,0.4291577208793254,nan,nan,0.0004
36,0.36362118803220667,0.08614516880523325,0.09901582034010839,0.4199558325996417,nan,nan,0.0004
37,0.3552809769267383,0.08322716175105736,0.0978947344139026,0.4106464072979772,nan,nan,0.0004
38,0.3470581259742351,0.08042150164684649,0.09680992747120577,0.40138565429055817,nan,nan,0.0004
39,0.3392504779293565,0.07760681864573919,0.0958475818772964,0.3927067571578036,nan,nan,0.0004
40,0.33170913515105493,0.07517983920838113,0.09493526972564664,0.3840229157871246,0.27166033063342987,0.3075482824803592,0.0004
41,0.32461310290715173,0.07267676613507439,0.0941760675829984,0.376017817331237,nan,nan,0.0004
42,0.3175371158431697,0.07027198636860481,0.093533847117163,0.36788227417318364,nan,nan,0.0004
43,0.3102134509194919,0.06804162754759628,0.09292246306582469,0.35917466298540857,nan,nan,0.0004
44,0.3039278413445547,0.06608180088280811,0.09234158308514784,0.35177710260142725,nan,nan,0.0004
45,0.29730923390550784,0.06402881161391903,0.091898584521302,0.3438861565753919,nan,nan,0.0004
46,0.2909000259813696,0.06236886150021238,0.09142249017823857,0.33594214529822763,nan,nan,0.0004
47,0.28514242584380306,0.0603186920541891,0.09118283225427379,0.32926351495320666,nan,nan,0.0004
48,0.2796591640180693,0.05893660775117703,0.0907331380781128,0.32245195484994577,nan,nan,0.0004
49,0.2739711462327189,0.057436336022016844,0.0904146530269775,0.3153729219368706,nan,nan,0.0004
50,0.2690409821709667,0.05600631750359808,0.09015804068477155,0.3093562485445506,0.23523420182162477,0.30004147846980245,0.0004
51,0.2636021841896677,0.05463924889803947,0.08988528969143987,0.30250280155990467,nan,nan,0.0004
52,0.2586719276319038,0.05339015290726245,0.08967956017260477,0.29627766489503304,nan,nan,0.0004
53,0.25418287846005033,0.052143904261356254,0.08953289197158353,0.29069665923094545,nan,nan,0.0004
54,0.249985367410047,0.0510459728542566,0.0893825640651592,0.28541782712611474,nan,nan,0.0004
55,0.24528607746999842,0.04995467397186409,0.08916564681729981,0.2793962507726644,nan,nan,0.0004
56,0.2411685585651473,0.048940879037261485,0.08904761778503614,0.274138955332561,nan,nan,0.0004
57,0.23722509513320203,0.04809285766047764,0.08870850862459444,0.2691027071312054,nan,nan,0.0004
58,0.23339530100874326,0.047100731834573535,0.08858259410388049,0.26427064212294205,nan,nan,0.0004
59,0.22951236538830347,0.046257333372995674,0.08841120523771867,0.2592325797886997,nan,nan,0.0004
60,0.22615363897490703,0.045365178531772854,0.08826140222046197,0.2550381263878354,0.211977962838434,0.2969609591256493,0.0004
61,0.2224408799548943,0.044644289885545294,0.08796619209809366,0.2502060373768571,nan,nan,0.0004
62,0.219194388843682,0.04370464024809718,0.08790318177230304,0.24618501394171208,nan,nan,0.0004
63,0.21586787014753014,0.04324051820646754,0.08747971059421106,0.24175943785438833,nan,nan,0.0004
64,0.21292124205551938,0.04263592390136564,0.08711988159661913,0.23802451224740787,nan,nan,0.0004
65,0.20944516023811058,0.04154805027918593,0.08710165456967821,0.23377438224192662,nan,nan,0.0004
66,0.20658184902862028,0.04114788762657348,0.0866290782144574,0.23002391491736549,nan,nan,0.0004
67,0.20329662649827895,0.04037027227717718,0.08638860833533078,0.22587682553961236,nan,nan,0.0004
68,0.2005814974116874,0.039893566469754185,0.08585099357805853,0.22246589454465648,nan,nan,0.0004
69,0.19750043329680783,0.0391127717828837,0.08560775683064027,0.21863756422647593,nan,nan,0.0004
70,0.19473848020093762,0.03849050086529219,0.08518056421249492,0.21524070332942222,0.1954458007428313,0.29146361807943744,0.0004
71,0.19205734344105088,0.03786070559406804,0.08476469460482168,0.21196960260495235,nan,nan,0.0004
72,0.18910354277835348,0.037285197012908146,0.08429023928287697,0.2082562784168557,nan,nan,0.0004
73,0.18656671414028378,0.03666603283809521,0.08384970480095254,0.20520984017721292,nan,nan,0.0004
74,0.18379593826358992,0.0360259418640487,0.08339859569901291,0.2018301039343134,nan,nan,0.0004
75,0.18111803338229904,0.035508869061504876,0.08272517596398009,0.19858993369988892,nan,nan,0.0004
76,0.17839103256236635,0.034878100987940745,0.08215162852715936,0.19533414913184477,nan,nan,0.0004
77,0.17554039236070307,0.0342272288955118,0.08165812316375758,0.19186515457123893,nan,nan,0.0004
78,0.1727765980111313,0.03366012986942059,0.08103884369448047,0.18851372046606127,nan,nan,0.0004
79,0.17023418227378606,0.032972968580512164,0.0805209736102588,0.1855683260505578,nan,nan,0.0004
80,0.16738217318616244,0.03259410407419568,0.07958240332907024,0.18206486826578563,0.17938872682182297,0.28174778741410433,0.0004
81,0.16497762397094076,0.03187693819299811,0.07909145722386697,0.1793470832571362,nan,nan,0.0004
82,0.16224167250909446,0.03136262887933076,0.0783004444049103,0.17607816645509367,nan,nan,0.0004
83,0.1596913740083538,0.030733887106292396,0.07762458520941627,0.1731472962553354,nan,nan,0.0004
84,0.15672069687855336,0.03007751933329066,0.07696713234619043,0.16958740460115038,nan,nan,0.0004
85,0.15452690410212935,0.02945059276977813,0.07625687743912123,0.16722171030474015,nan,nan,0.0004
86,0.15134076651418002,0.028885462944456913,0.0754369201218942,0.16332660547326153,nan,nan,0.0004
87,0.1488461206908726,0.028465932295167386,0.07441847940041645,0.16045661062902786,nan,nan,0.0004
88,0.1462291899037279,0.02762419577710667,0.07393984007006373,0.1575300286524404,nan,nan,0.0004
89,0.14365385869814198,0.027227007596752367,0.07296389520260817,0.15449067759898472,nan,nan,0.0004
90,0.14110084216849114,0.026527846869251994,0.07225713242418942,0.15164268516155538,0.16201017639871904,0.2679845019534623,0.0004
91,0.13842981603497495,0.026116584697157053,0.07119616158635828,0.14851596834861147,nan,nan,0.0004
92,0.1358066767184515,0.0254367278258992,0.07049897412657631,0.145535634903562,nan,nan,0.0004
93,0.13315175024832704,0.0248596084076723,0.06964434829987826,0.14248843519751175,nan,nan,0.0004
94,0.13087538350021102,0.02426940747865713,0.0689198400158982,0.13996665328233776,nan,nan,0.0004
95,0.12847368323015623,0.02376779083638855,0.06797251018573792,0.13728344710999293,nan,nan,0.0004
96,0.12584747412766997,0.02310955680928144,0.06716458899795877,0.13433639392669458,nan,nan,0.0004
97,0.12309282286096443,0.022671470493781005,0.06619322642406969,0.13105959660243446,nan,nan,0.0004
98,0.12066566943069769,0.022166927171409116,0.06529664573805095,0.12831283193994455,nan,nan,0.0004
99,0.11827216365451455,0.021612392817081546,0.06451179982524617,0.12560765905319288,nan,nan,0.0004
100,0.11595169500758379,0.021174424194014732,0.06351499458874907,0.12301241719294155,0.1447984121954679,0.25099071093311465,0.0004
101,0.11344550781258171,0.020702442675383573,0.06259397753325946,0.12012465836452543,nan,nan,0.0004
102,0.11138209360180094,0.02010532675863461,0.06185141164998235,0.11794713404799168,nan,nan,0.0004
