Total batches: 225
Batch info (theta, phi, mode, E1, E2):
Batch 42: theta=50.00, phi=275.00, mode=unload_same_dir_alpha=0.516, E1=[0.0008715574274765789, 0.000667651724177505, -0.007631294127377697], E2=[0.0004494843419866465, 0.0003443249824478609, -0.003935652558526444]
Batch 43: theta=50.00, phi=300.00, mode=unload_same_dir_alpha=0.766, E1=[0.005000000000000001, 0.003830222215594891, -0.006634139481689384], E2=[0.0038278344752944284, 0.0029322913289785463, -0.005078877564384506]
Batch 44: theta=50.00, phi=325.00, mode=extra_load_same_dir_beta=1.197, E1=[0.008191520442889916, 0.006275068715971329, -0.004393850417707053], E2=[0.009803688216439026, 0.007510060880274119, -0.005258601240781792]
Batch 45: theta=50.00, phi=350.00, mode=extra_load_same_dir_beta=1.560, E1=[0.00984807753012208, 0.007544065067354889, -0.0013302222155948903], E2=[0.015364983222658503, 0.011770260016333873, -0.0020754144108337197]
Batch 46: theta=75.00, phi=0.00, mode=random_direction_theta2=90.9_phi2=125.3, E1=[0.01, 0.009659258262890684, 0.0], E2=[-0.00577617803021083, -0.005775397922304938, 0.008161970929193369]
Batch 47: theta=75.00, phi=25.00, mode=unload_same_dir_alpha=0.731, E1=[0.0090630778703665, 0.00875426098065593, 0.004082178936767348], E2=[0.006627441272771681, 0.006401616687584258, 0.0029851228859933752]
Batch 48: theta=75.00, phi=50.00, mode=rotate_phi_delta=117.2, E1=[0.006427876096865394, 0.006208851530148457, 0.00739942111693848], E2=[-0.009751455469102992, -0.009419182681514362, 0.0021401560226959743]
Batch 49: theta=75.00, phi=75.00, mode=random_direction_theta2=215.7_phi2=104.8, E1=[0.0025881904510252074, 0.0024999999999999996, 0.009330127018922194], E2=[-0.0025553161587408293, 0.0014909773069508522, -0.0056410941516365646]
Batch 50: theta=75.00, phi=100.00, mode=unload_same_dir_alpha=0.335, E1=[-0.001736481776669303, -0.001677312594965206, 0.009512512425641977], E2=[-0.0005810654589969674, -0.0005612661336096825, 0.003183098419507717]
Batch 51: theta=75.00, phi=125.00, mode=rotate_phi_delta=-38.8, E1=[-0.005735764363510461, -0.0055403229322232355, 0.007912401152362237], E2=[0.0006629314798369315, 0.0006403426374345229, 0.009638009726904477]
Batch 52: theta=75.00, phi=150.00, mode=extra_load_same_dir_beta=1.395, E1=[-0.008660254037844387, -0.00836516303737808, 0.004829629131445341], E2=[-0.012083140657315933, -0.01167141762358493, 0.0067384961068013]
Batch 53: theta=75.00, phi=175.00, mode=random_direction_theta2=103.3_phi2=62.3, E1=[-0.009961946980917456, -0.009622501868990583, 0.0008418598282936922], E2=[0.0046477711618332996, 0.004522318852553088, 0.008615283095519987]
Batch 54: theta=75.00, phi=200.00, mode=unload_same_dir_alpha=0.796, E1=[-0.009396926207859084, -0.009076733711903687, -0.003303660895493521], E2=[-0.0074823746618803725, -0.007227418927881187, -0.0026305653603209]
Batch 55: theta=75.00, phi=225.00, mode=unload_same_dir_alpha=0.322, E1=[-0.007071067811865477, -0.0068301270189221955, -0.006830127018922193], E2=[-0.002278883364533971, -0.002201232296903888, -0.0022012322969038873]
Batch 56: theta=75.00, phi=250.00, mode=rotate_phi_delta=31.1, E1=[-0.0034202014332566856, -0.00330366089549352, -0.009076733711903687], E2=[0.0019289581217071872, 0.001863230467587024, -0.009477850094503361]
Batch 57: theta=75.00, phi=275.00, mode=random_direction_theta2=200.5_phi2=30.5, E1=[0.0008715574274765789, 0.0008418598282936892, -0.009622501868990583], E2=[0.008614644973948551, -0.0030143890261679503, -0.0017769280259147533]
Batch 58: theta=75.00, phi=300.00, mode=extra_load_same_dir_beta=1.464, E1=[0.005000000000000001, 0.004829629131445343, -0.008365163037378078], E2=[0.007321071690924182, 0.007071612222377447, -0.012248391660582796]
Batch 59: theta=75.00, phi=325.00, mode=unload_same_dir_alpha=0.487, E1=[0.008191520442889916, 0.007912401152362237, -0.005540322932223238], E2=[0.003987044472658091, 0.0038511892267035293, -0.0026966317276098366]
Batch 60: theta=75.00, phi=350.00, mode=extra_load_same_dir_beta=1.587, E1=[0.00984807753012208, 0.009512512425641977, -0.001677312594965207], E2=[0.015631337119439467, 0.015098712223097553, -0.0026623103388847876]
Batch 61: theta=100.00, phi=0.00, mode=rotate_phi_delta=-60.7, E1=[0.01, 0.00984807753012208, 0.0], E2=[0.00489711264976601, 0.004822714504863724, -0.008586387822820053]
Batch 62: theta=100.00, phi=25.00, mode=random_direction_theta2=281.7_phi2=274.2, E1=[0.0090630778703665, 0.0089253893528903, 0.004161977407267834], E2=[0.0007284496560440074, -0.0007133349390298494, 0.00976649243172573]
Batch 63: theta=100.00, phi=50.00, mode=random_direction_theta2=237.1_phi2=204.6, E1=[0.006427876096865394, 0.006330222215594891, 0.007544065067354889], E2=[-0.009091465093502192, 0.007633736791667522, 0.003496984793161018]
