epoch,loss,energy_loss,stress_global_loss,stress_component_loss,training_energy_relative_l2,training_stress_relative_l2,learning_rate
1,3.2053486550295793,0.9735283255577087,0.9750223292244805,3.4327654661955656,0.9870067834854126,0.9868637919425964,0.0004
2,1.7785713893395882,0.9725213867646677,0.9725747461672183,1.2400483003369085,nan,nan,0.0004
3,1.5884458665494565,0.9685040888962922,0.9680321547720168,0.9540107956639042,nan,nan,0.0004
4,1.5087946476759735,0.9612007406022813,0.9594713007962262,0.843383495454435,nan,nan,0.0004
5,1.4860203045385856,0.9516224220946983,0.9476713935534159,0.8242781184337757,nan,nan,0.0004
6,1.456235890035276,0.9399874894707291,0.932964492727209,0.7980099695700186,nan,nan,0.0004
7,1.802069482979951,0.9280509330608226,0.9180940080572058,1.3500054566948503,nan,nan,0.0004
8,1.9153985535656963,0.9232796187754031,0.9123800507298222,1.5322059128019545,nan,nan,0.0004
9,1.5477777233830206,0.9201525891268695,0.9080984283376623,0.9720679344954314,nan,nan,0.0004
10,1.4476640754275851,0.9125058319833543,0.8985671820463957,0.8308258608535484,0.9524545669555664,0.9442853927612305,0.0004
11,1.3868096316302265,0.9000015104258502,0.883072124587165,0.7580514594360634,nan,nan,0.0004
12,1.348502304818895,0.8833628009866785,0.8623288494569284,0.7269252516605236,nan,nan,0.0004
13,1.3218964868121676,0.8631786770290799,0.8366102929468509,0.7200258197607817,nan,nan,0.0004
14,1.4002857296555131,0.8433522427523578,0.812321197103571,0.873529851436615,nan,nan,0.0004
15,1.3592510576601382,0.8297271154544972,0.7953693513517026,0.833152605427636,nan,nan,0.0004
16,1.3269538614485,0.8152952591578165,0.7780173288451301,0.8072398702303568,nan,nan,0.0004
17,1.2968941308833934,0.7994656408274615,0.7588583186820701,0.7871401464497602,nan,nan,0.0004
18,1.2640833059946697,0.7817190753089057,0.737331834104326,0.7659996747970581,nan,nan,0.0004
19,1.2272756806126348,0.761390401257409,0.7130594231464245,0.7427710537557248,nan,nan,0.0004
20,1.1904616311744407,0.7385244987629078,0.6858214250317326,0.7236665288607279,0.8512647747993469,0.8185425996780396,0.0004
21,1.1481794383790758,0.7121272572764644,0.6548383390461957,0.7016974179833023,nan,nan,0.0004
22,1.101100864233794,0.6826780637105306,0.6205550807493704,0.6771782879476194,nan,nan,0.0004
23,1.0886818170547485,0.6498522316968,0.5831995871331956,0.7110123877172116,nan,nan,0.0004
24,1.1715752614869013,0.6225779034473278,0.5524041829285798,0.8823972322322704,nan,nan,0.0004
25,1.013354656872926,0.598180525832706,0.5250698725382487,0.6780967535795989,nan,nan,0.0004
26,0.9663691432387741,0.5743904908498129,0.49891895055770874,0.6436826277662206,nan,nan,0.0004
27,0.928620665161698,0.5485148893462287,0.4701497808650688,0.6269747769391095,nan,nan,0.0004
28,0.8714563868663929,0.5220930532172874,0.44140297836727566,0.5809305939409468,nan,nan,0.0004
29,0.8325001972692984,0.4967644380198585,0.41421841360904554,0.5609644618299272,nan,nan,0.0004
30,0.7973214145059939,0.46965428855684066,0.38537440255836203,0.5494847849563316,0.6750068068504333,0.6088315844535828,0.0004
31,0.7978865173127916,0.4409759486163104,0.35531608042893587,0.5952177732079117,nan,nan,0.0004
32,0.8654140366448296,0.4070541130171882,0.32079356798419245,0.7516171391363498,nan,nan,0.0004
33,0.9682537251048617,0.37752973481460855,0.2911893471523567,0.9552971643430216,nan,nan,0.0004
34,1.0271098282602098,0.36070748832490707,0.27472185205530236,1.0715344007368441,nan,nan,0.0004
35,0.9510356960473237,0.34810133112801445,0.26256071196662056,0.9736517160027115,nan,nan,0.0004
36,0.9102770465391653,0.33457922714727895,0.2495897208099012,0.9314525811760513,nan,nan,0.0004
37,0.8744512906780949,0.319895319364689,0.2358569872600061,0.8984144881919578,nan,nan,0.0004
38,0.8531405528386434,0.3048817460183744,0.22184579460709183,0.8881868046742899,nan,nan,0.0004
39,0.98934609580923,0.2900192516821402,0.20854966232070216,1.119755757075769,nan,nan,0.0004
40,0.7648773579685776,0.2771392376334579,0.19684641339160777,0.793600974811448,0.5171446800231934,0.43369060754776,0.0004
41,0.49294055722377916,0.2515209482775794,0.1740986235715725,0.41310375432173413,nan,nan,0.0004
42,0.474559485912323,0.22456174702556045,0.15128256766884415,0.4240699564969098,nan,nan,0.0004
43,0.44869838268668566,0.20741407959549515,0.13737777372201285,0.4089184988428045,nan,nan,0.0004
44,0.4224833614296383,0.19197128381994036,0.1253458747157344,0.39050921245857523,nan,nan,0.0004
45,0.40437989212848524,0.17660676494792657,0.11379453401874613,0.3842421880474797,nan,nan,0.0004
46,0.3964861708658713,0.16243494991902951,0.10363712575700548,0.39173919017668124,nan,nan,0.0004
47,0.5662477932594441,0.14813923780564908,0.09404910521374808,0.6723694293587296,nan,nan,0.0004
48,0.5608032516859196,0.1364293650344566,0.0865481788361514,0.6797420261082826,nan,nan,0.0004
49,0.3818283086573636,0.1253913445053277,0.07976550056978508,0.41908618421466265,nan,nan,0.0004
50,0.32900269605495314,0.11586005544220959,0.07427083038621479,0.3503059662050671,0.3343903124332428,0.26848307251930237,0.0004
