epoch,loss,energy_loss,stress_global_loss,stress_component_loss,training_energy_relative_l2,training_stress_relative_l2,learning_rate
1,0.872587071524726,0.47609662913061956,0.4528436431730235,0.6225061731206046,0.17334569990634918,0.37382689118385315,0.0004
2,0.26997134061875167,0.041850966297917895,0.08266573019877628,0.32897725535763633,nan,nan,0.0004
3,0.1665149942316391,0.02177639093456997,0.035624322619427135,0.21521820431506192,nan,nan,0.0004
4,0.0596597322297317,0.00440964420515768,0.015599520825263526,0.07897482067346573,nan,nan,0.0004
55,0.021669538036264754,0.0030177397549980218,0.011786322178388084,0.023973531158709968,nan,nan,0.0004
6,0.015396933881910864,0.0023437517466609954,0.009953738172986993,0.015984134558864212,nan,nan,0.0004
7,0.011930001175238026,0.001707106319911502,0.008176457783621218,0.012244034006639763,nan,nan,0.0004
8,0.009386467523182984,0.0011959649456440712,0.0065384793819652665,0.009724035031265683,nan,nan,0.0004
9,0.007616413869308653,0.0008551658770388544,0.00520082529530757,0.008061950034634382,nan,nan,0.0004
10,0.006042514824204975,0.0005187263310222921,0.004107995799535679,0.00656545298449971,0.013060423545539379,0.06369242817163467,0.0004
11,0.005425213008291191,0.0004956596062078865,0.0036270878562289807,0.005897774809488544,nan,nan,0.0004
12,0.004492771221083347,0.0003106807329189636,0.003059684760282161,0.004953752634012037,nan,nan,0.0004
13,0.0040466629779311244,0.00029577617210129067,0.002772949377281798,0.00443673282171841,nan,nan,0.0004
14,0.0036087235806647826,0.0002532320245841725,0.0024760844125584873,0.003965374366897676,nan,nan,0.0004
15,0.0030338996891967123,0.00015028710226437802,0.002133884646119205,0.0033682362409308553,nan,nan,0.0004
16,0.0027974190673342456,0.00018123550156208998,0.001948424903848381,0.003073334396402869,nan,nan,0.0004
17,0.0026291148581852517,0.00023621061585867278,0.001811887396292554,0.0028329499376316867,nan,nan,0.0004
18,0.0022452459217877025,0.00016539471286065505,0.0015556013763502793,0.002451198358795847,nan,nan,0.0004
19,0.002027774619852641,0.00016040537876607332,0.0013977099572204882,0.002206634945684561,nan,nan,0.0004
20,0.00167234009778541,6.546421898881952e-05,0.0011588245095616137,0.0018833843706589607,0.007208927534520626,0.03236708790063858,0.0004
21,0.0018600645449219479,0.00022914027960252025,0.0012138645386720007,0.001978878218559893,nan,nan,0.0004
22,0.0014929796021466177,0.00011669419107554993,0.0009974472298010907,0.0016431105905212462,nan,nan,0.0004
23,0.0014322550398194129,0.00014321183027311268,0.0009416223469155806,0.0015532300975691113,nan,nan,0.0004
24,0.0012294603447015914,8.99929182785989e-05,0.0008162322014363275,0.0013619749505003845,nan,nan,0.0004
25,0.0011286596472254368,9.287250893268922e-05,0.0007526052218896371,0.0012382780367732739,nan,nan,0.0004
26,0.0012655898861811256,0.00020243091980605473,0.0008216615296313884,0.0013021973783098576,nan,nan,0.0004
